day,Longitude,Latitude,incrConfirmed,ProvinceName,CityName
0.0,106.0634494941099,29.850508778722265,2,重庆,铜梁区
0.0,106.66842977859555,29.50268309883491,1,重庆,南岸区
0.0,120.59241222959322,31.303564074441766,4,江苏,苏州
0.0,118.80242172124585,32.06465288561847,7,江苏,南京
0.0,117.29057543439453,34.21266655011306,7,江苏,徐州
0.0,120.31858328810601,31.498809732685714,6,江苏,无锡
0.0,120.90159173866185,31.98654943120089,5,江苏,南通
0.0,119.98148471327892,31.815795653327836,1,江苏,常州
0.0,120.167544265761,33.355100917626196,2,江苏,盐城
0.0,119.11976413248364,33.55666778025387,1,江苏,淮安
0.0,119.43048944567383,32.19471592052375,1,江苏,镇江
0.0,104.07274727406208,30.578993724029967,1,四川,成都
0.0,106.11750261487227,30.843782508337036,7,四川,南充
0.0,106.63955268233484,30.461746110678995,4,四川,广安
0.0,104.6855618607612,31.473663048745863,2,四川,绵阳
0.0,105.06458802499718,29.58588653832045,1,四川,内江
0.0,104.40441936496448,31.133115003656755,3,四川,德阳
0.0,101.72554117091441,26.58803317333301,2,四川,攀枝花
0.0,105.4485240693266,28.87766830360723,1,四川,泸州
0.0,105.85042318166482,32.44161630531542,3,四川,广元
0.0,118.36353300501388,35.11067124236514,1,山东,临沂
0.0,120.38945519114627,36.072227496663224,1,山东,青岛
0.0,117.12639941261048,36.65655420178723,1,山东,济南
0.0,116.36555674397471,37.441308454576266,2,山东,德州
0.0,116.59361234853988,35.420177394529645,4,山东,济宁
0.0,117.33054194483897,34.815994048435115,3,山东,枣庄
0.0,118.06145253489896,36.81908568332188,2,山东,淄博
0.0,119.45862617085737,35.43829807753727,1,山东,日照
0.0,119.16837791142822,36.71265155126753,1,山东,潍坊
0.0,117.9774040171467,37.3881961960769,1,山东,滨州
0.0,115.99158784830443,36.46275818769411,2,山东,聊城
0.0,117.0944948347959,36.2058580448846,4,山东,泰安
0.0,116.3054340544974,39.96548984110075,6,北京,海淀区
0.0,125.295401255854,43.84064147496199,8,北京,朝阳区
0.0,116.348625212231,39.73255523655448,2,北京,大兴区
0.0,116.29240188731139,39.8649371975573,4,北京,丰台区
0.0,116.66142426369096,40.13635076223076,4,北京,顺义区
0.0,116.22961266775826,39.911353808778294,1,北京,石景山区
0.0,116.14944375184247,39.75432583977336,2,北京,房山区
0.0,121.55045460683195,31.227348292436346,5,上海,浦东新区
0.0,121.45343177276851,31.233844930401652,1,上海,静安区
0.0,121.4965630135246,31.41027947347614,3,上海,宝山区
0.0,121.43045437545099,31.226847968225428,1,上海,长宁区
0.0,121.44339635276381,31.194556772822725,2,上海,徐汇区
0.0,121.23447959624146,31.037135176464492,4,上海,松江区
0.0,121.40356934916508,31.254973368279597,1,上海,普陀区
0.0,121.40355686271847,31.62856998440405,1,上海,崇明区
0.0,119.30346983854001,26.080429420698078,5,福建,福州
0.0,118.68244626680422,24.879952330498313,5,福建,泉州
0.0,119.0145209781265,25.45986545592271,2,福建,莆田
0.0,118.09643549976651,24.485406605176305,1,福建,厦门
0.0,117.65357645298785,24.51892979117087,1,福建,漳州
0.0,117.64552116782143,26.269736515991838,1,福建,三明
0.0,108.94646555063274,34.34726881662395,8,陕西,西安
0.0,109.03560108265746,32.69051277057377,2,陕西,安康
0.0,107.02943020926463,33.073799907833795,2,陕西,汉中
0.0,108.71542245143303,34.335476293368586,1,陕西,咸阳
0.0,107.2445753670404,34.36891564286998,1,陕西,宝鸡
0.0,108.95240424835922,34.902637080502906,1,陕西,铜川
0.0,110.18619487315159,25.24169878354397,2,广西,桂林
0.0,110.1884531233724,22.659830509953142,2,广西,玉林
0.0,109.60552031033306,23.117448382037534,4,广西,贵港
0.0,111.57352631416218,24.409450902865487,2,广西,贺州
0.0,108.66058016842224,21.986593539484296,1,广西,钦州
0.0,114.52140317439488,38.04829153846363,1,河北,石家庄
0.0,115.47146383768579,38.87998776845534,2,河北,保定
0.0,114.5456282282352,36.631262731204046,1,河北,邯郸
0.0,118.18645947203979,39.63658372414733,3,河北,唐山
0.0,114.89257223145165,40.7732372026915,1,河北,张家口
0.0,102.83944512326053,24.886272111644136,1,云南,昆明
0.0,102.55356029311,24.35771094244625,4,云南,玉溪
0.0,99.16801175601306,25.11785803166449,1,云南,保山
0.0,100.16212100931848,25.708468324967736,1,云南,大理
0.0,103.38154905257933,23.36999624760546,1,云南,红河
0.0,126.54161509031663,45.808825827952184,9,黑龙江,哈尔滨
0.0,126.97535687530133,46.6600321798244,1,黑龙江,绥化
0.0,129.6395397783469,44.55624570898632,1,黑龙江,牡丹江
0.0,131.01154459102744,45.77630032154785,1,黑龙江,七台河
0.0,131.14797357255904,46.68238905377044,2,黑龙江,双鸭山
0.0,127.53548988621854,50.25127231175015,1,黑龙江,黑河
0.0,123.47109664482264,41.68383006919066,3,辽宁,沈阳
0.0,121.62163148459285,38.9189536667856,2,辽宁,大连
0.0,124.36154728159079,40.00640870559368,1,辽宁,丹东
0.0,121.72412697548417,42.12391808286065,1,辽宁,阜新
0.0,109.51855670139908,18.258736291747855,2,海南,三亚
0.0,110.04446409254778,18.512331595698807,5,海南,陵水
0.0,110.4805445259504,19.26425401991763,5,海南,琼海
0.0,109.69744301483321,19.919474770278047,4,海南,临高
0.0,110.01351091010905,19.74434867164637,2,海南,澄迈
0.0,108.65856652679174,19.10110473128863,1,海南,东方
0.0,109.84451062847003,19.039163789180616,1,海南,琼中
0.0,112.75959475565928,37.69283940975972,2,山西,晋中
0.0,113.37336244450448,40.102783001859564,2,山西,大同
0.0,112.55639149167204,37.87698902884778,2,山西,太原
0.0,112.85857823132879,35.49628458647257,1,山西,晋城
0.0,112.74062416023847,38.42238338517772,2,山西,忻州
0.0,117.25841295306803,39.134487325955114,3,天津,河东区
0.0,117.83239334341803,39.33695643122726,4,天津,宁河区
0.0,121.16866780780052,24.27725640477947,1,天津,和平区
0.0,117.31660069247685,39.723194482933174,3,天津,宝坻区
0.0,117.32056850791443,39.09233234281453,3,天津,东丽区
0.0,103.84052119633628,36.067234693545565,3,甘肃,兰州
0.0,105.6136276933014,34.31947223058393,3,甘肃,天水
0.0,104.63242008306302,35.586832926561875,1,甘肃,定西
0.0,104.1444508283435,36.55082533041454,1,甘肃,白银
0.0,102.19460568669837,38.52582009209263,1,甘肃,金昌
0.0,106.67144234827796,35.549232050463516,1,甘肃,平凉
0.0,102.91758468825803,34.98913990996821,1,甘肃,甘南
0.0,106.63657676352776,26.653324822309752,2,贵州,贵阳
0.0,107.5284027057371,26.260616196073833,1,贵州,黔南州
0.0,107.03792295677086,27.728325334416603,1,贵州,遵义
0.0,107.9894462407788,26.58970296982603,2,贵州,黔东南州
0.0,105.2985887950112,27.29021508342595,1,贵州,毕节
0.0,105.95441712388904,26.25925237871499,2,贵州,安顺
0.0,106.23849358740017,38.492460055509596,1,宁夏,银川
0.0,106.20537126663626,38.00371291345338,1,宁夏,吴忠
0.0,109.78744317923602,39.61448231394889,1,内蒙古,鄂尔多斯
0.0,109.95979863201062,40.62714122474678,2,内蒙古,包头
0.0,106.80039104999656,39.6620063648907,1,内蒙古,乌海
0.0,125.3306020759069,43.82195350104314,6,吉林,长春
0.0,112.63340680196993,23.756617709039595,3,新疆,第九师
0.0,101.78445017050855,36.62338469651661,9,青海,西宁
1.0,114.31158155473231,30.598466736400987,1033,湖北,武汉
1.0,114.87849048410779,30.4593588576181,244,湖北,黄冈
1.0,113.96346265773938,30.924526261070227,169,湖北,孝感
1.0,112.12853720100244,32.014796804669224,107,湖北,襄阳
1.0,112.24552262926137,30.340842107742912,166,湖北,荆州
1.0,113.38945001822157,31.6965167723283,74,湖北,随州
1.0,111.29254921035434,30.697446484492378,39,湖北,宜昌
1.0,112.20639298023002,31.041732575569622,16,湖北,荆门
1.0,115.04553290894361,30.205207848941598,82,湖北,黄石
1.0,114.90160738827099,30.39657217331699,28,湖北,鄂州
1.0,114.32851909026844,29.847055947646492,50,湖北,咸宁
1.0,110.80452956069568,32.63506185840116,44,湖北,十堰
1.0,113.44960935856369,30.33358775114635,29,湖北,仙桃
1.0,113.17240916632808,30.669621830099477,16,湖北,天门
1.0,109.49459261857503,30.277939575301094,6,湖北,恩施州
1.0,120.70647689035565,28.00108540447221,26,浙江,温州
1.0,120.21551180372168,30.25308298169347,8,浙江,杭州
1.0,121.42743470427969,28.66219405599615,9,浙江,台州
1.0,121.63084278185603,29.866068124069646,9,浙江,宁波
1.0,119.65343619052916,29.084639385513697,2,浙江,金华
1.0,120.59002264710614,30.057657361054257,3,浙江,绍兴
1.0,119.9295730584414,28.473278180563412,2,浙江,丽水
1.0,118.86659674035565,28.975545802265025,1,浙江,衢州
1.0,120.09451660915789,30.898963937294184,3,浙江,湖州
1.0,114.06455183658751,22.548456637984177,30,广东,深圳
1.0,113.27143134445974,23.135336306695006,14,广东,广州
1.0,113.58255478654918,22.27656465424921,10,广东,珠海
1.0,113.12851219549718,23.02775875078891,4,广东,佛山
1.0,113.75842045787648,23.02730841164339,4,广东,东莞
1.0,114.4235580165817,23.116358854725593,5,广东,惠州
1.0,113.39942236263188,22.5223146707905,4,广东,中山
1.0,116.68852864054833,23.35909171772515,3,广东,汕头
1.0,116.12953737612247,24.294177532206206,1,广东,梅州
1.0,115.38155260365083,22.79126303654673,1,广东,汕尾
1.0,110.931542579969,21.669064031332095,1,广东,茂名
1.0,113.08855619524043,22.584603880965,1,广东,江门
1.0,116.62947017362819,23.662623192615886,1,广东,潮州
1.0,114.09748283304512,32.15301454753105,11,河南,信阳
1.0,113.63141920733915,34.75343885045448,7,河南,郑州
1.0,112.53450131351325,32.99656220465144,8,河南,南阳
1.0,114.02847078173271,33.01784241674367,12,河南,驻马店
1.0,114.7079826661061,33.643083575264406,7,河南,周口
1.0,115.66244933826238,34.4202016658586,6,河南,商丘
1.0,114.39950042177432,36.10594098401491,4,河南,安阳
1.0,113.93360046733228,35.3096399303368,4,河南,新乡
1.0,114.02342077764726,33.5877107071022,4,河南,漯河
1.0,113.19952856052156,33.772050748691015,5,河南,平顶山
1.0,113.85847553685502,34.04143161161871,2,河南,许昌
1.0,113.24854783457334,35.22096325403899,1,河南,焦作
1.0,112.60858070620743,35.072907226846525,2,河南,济源
1.0,112.94547319535287,28.23488939994364,13,湖南,长沙
1.0,113.13548942422142,29.3631782939259,17,湖南,岳阳
1.0,111.474432885931,27.245270272808565,2,湖南,邵阳
1.0,111.70545217995837,29.037749999406877,3,湖南,常德
1.0,112.00150349288418,27.703208596991583,6,湖南,娄底
1.0,110.00851426537254,27.575160902978517,1,湖南,怀化
1.0,112.57844721325992,26.899576139189122,2,湖南,衡阳
1.0,112.36151595471031,28.559711178489888,3,湖南,益阳
1.0,113.14047079776427,27.833567639016444,1,湖南,株洲
1.0,111.61945505792227,26.425864117900094,4,湖南,永州
1.0,113.02146049909462,25.776683273601865,3,湖南,郴州
1.0,112.95046418076468,27.835702227135585,3,湖南,湘潭
1.0,117.23344266497664,31.826577833686887,16,安徽,合肥
1.0,115.82043612491321,32.89606099485221,6,安徽,阜阳
1.0,117.1212827542562,30.53922247681024,4,安徽,安庆
1.0,115.7844632112745,33.850642695788835,9,安徽,亳州
1.0,117.39551332813694,32.921523704350825,11,安徽,蚌埠
1.0,118.5135795794315,31.676265597609103,1,安徽,马鞍山
1.0,116.97054394561262,33.65209532645213,7,安徽,宿州
1.0,116.52640966418569,31.741450815322555,7,安徽,六安
1.0,117.81847679445747,30.95123323991339,2,安徽,铜陵
1.0,118.33940613596579,32.26127087204081,2,安徽,滁州
1.0,116.8045372670298,33.96165630027632,2,安徽,淮北
1.0,117.00638885071616,32.63184739905333,1,安徽,淮南
1.0,115.86458944231661,28.68945529506072,14,江西,南昌
1.0,115.96066124030492,29.666660847999456,9,江西,九江
1.0,114.9235346513963,27.823578697788587,7,江西,新余
1.0,114.4235636759064,27.820856421848216,5,江西,宜春
1.0,114.9405033729825,25.835176103497655,1,江西,赣州
1.0,117.94945960312224,28.460625921851733,13,江西,上饶
1.0,116.36453876864373,27.954892253419565,5,江西,抚州
1.0,113.89369655407103,27.664752547951164,3,江西,萍乡
1.0,115.00051072001253,27.119726826070448,1,江西,吉安
1.0,108.41555837050288,30.813621636707666,10,重庆,万州区
1.0,108.39949765612053,31.16664411319345,1,重庆,开州区
1.0,106.5804150623847,29.612832314080265,3,重庆,江北区
1.0,108.04453753385525,30.305268389356584,3,重庆,忠县
1.0,106.51755873943073,29.50792771555286,2,重庆,九龙坡区
1.0,107.33956587471806,30.333293968500094,1,重庆,垫江县
1.0,107.08753107006804,29.863520067323154,1,重庆,长寿区
1.0,106.28254108757974,29.978181239534244,1,重庆,合川区
1.0,109.47047275630993,31.024601766549154,1,重庆,奉节县
1.0,106.0634494941099,29.850508778722265,3,重庆,铜梁区
1.0,109.8855455070308,31.080518811735914,1,重庆,巫山县
1.0,106.66842977859555,29.50268309883491,2,重庆,南岸区
1.0,106.65748419545173,29.034113748311206,1,重庆,綦江区
1.0,105.72840462545042,29.713113506076837,1,重庆,大足区
1.0,105.60141979927967,29.41130739668994,2,重庆,荣昌区
1.0,105.84739903616547,30.19731423966403,1,重庆,潼南区
1.0,107.77609725763075,30.66055325502347,1,重庆,梁平区
1.0,107.39641979754104,29.70927819797873,1,重庆,涪陵区
1.0,106.54745425696237,29.408474739770405,1,重庆,巴南区
1.0,118.1863173601081,39.68181097563757,1,重庆,高新区
1.0,120.59241222959322,31.303564074441766,6,江苏,苏州
1.0,118.80242172124585,32.06465288561847,5,江苏,南京
1.0,117.29057543439453,34.21266655011306,6,江苏,徐州
1.0,120.31858328810601,31.498809732685714,4,江苏,无锡
1.0,119.9295663378548,32.4606750493083,4,江苏,泰州
1.0,120.90159173866185,31.98654943120089,2,江苏,南通
1.0,119.11976413248364,33.55666778025387,5,江苏,淮安
1.0,119.22862133316607,34.60224952526725,1,江苏,连云港
1.0,119.41941890822997,32.40067693609037,1,江苏,扬州
1.0,118.28157403570837,33.96774971569008,1,江苏,宿迁
1.0,104.07274727406208,30.578993724029967,4,四川,成都
1.0,106.11750261487227,30.843782508337036,3,四川,南充
1.0,106.63955268233484,30.461746110678995,1,四川,广安
1.0,104.6855618607612,31.473663048745863,3,四川,绵阳
1.0,105.06458802499718,29.58588653832045,1,四川,内江
1.0,106.7515853031645,31.872888585956545,4,四川,巴中
1.0,107.47459385897544,31.214307723927455,2,四川,达州
1.0,101.72554117091441,26.58803317333301,1,四川,攀枝花
1.0,105.4485240693266,28.87766830360723,1,四川,泸州
1.0,101.96854674579022,30.05527884351838,1,四川,甘孜州
1.0,102.2735026809702,27.88775230036972,1,四川,凉山州
1.0,103.85656331579456,30.082526119421058,1,四川,眉山
1.0,120.38945519114627,36.072227496663224,3,山东,青岛
1.0,122.12754097831325,37.5164305480148,1,山东,威海
1.0,117.12639941261048,36.65655420178723,3,山东,济南
1.0,121.45441541730195,37.470038383730525,2,山东,烟台
1.0,116.59361234853988,35.420177394529645,4,山东,济宁
1.0,117.33054194483897,34.815994048435115,1,山东,枣庄
1.0,119.16837791142822,36.71265155126753,3,山东,潍坊
1.0,119.45862617085737,35.43829807753727,1,山东,日照
1.0,117.0944948347959,36.2058580448846,2,山东,泰安
1.0,115.48754503343376,35.23940742476551,1,山东,菏泽
1.0,121.55045460683195,31.227348292436346,7,上海,浦东新区
1.0,121.4965630135246,31.41027947347614,2,上海,宝山区
1.0,121.38861193361008,31.118842580087428,2,上海,闵行区
1.0,121.53251993732523,31.265524144657057,2,上海,杨浦区
1.0,121.40356934916508,31.254973368279597,1,上海,普陀区
1.0,116.348625212231,39.73255523655448,1,北京,大兴区
1.0,116.37251358116619,39.91812360584148,5,北京,西城区
1.0,116.22961266775826,39.911353808778294,1,北京,石景山区
1.0,116.10760355576534,39.94614672003409,1,北京,门头沟区
1.0,119.30346983854001,26.080429420698078,3,福建,福州
1.0,119.0145209781265,25.45986545592271,7,福建,莆田
1.0,118.68244626680422,24.879952330498313,2,福建,泉州
1.0,118.09643549976651,24.485406605176305,1,福建,厦门
1.0,117.65357645298785,24.51892979117087,1,福建,漳州
1.0,119.55451074542829,26.672241711408567,3,福建,宁德
1.0,118.08735102597767,27.389104987898513,3,福建,南平
1.0,108.94646555063274,34.34726881662395,8,陕西,西安
1.0,109.03560108265746,32.69051277057377,1,陕西,安康
1.0,107.2445753670404,34.36891564286998,1,陕西,宝鸡
1.0,108.95240424835922,34.902637080502906,1,陕西,铜川
1.0,109.51658960525897,34.50571551675255,1,陕西,渭南
1.0,109.126533212566,21.48683649576942,3,广西,北海
1.0,110.18619487315159,25.24169878354397,1,广西,桂林
1.0,108.37345082581861,22.822606601187154,6,广西,南宁
1.0,109.43442194634564,24.331961386852413,2,广西,柳州
1.0,108.360418838298,21.6930052899694,1,广西,防城港
1.0,110.1884531233724,22.659830509953142,1,广西,玉林
1.0,109.60552031033306,23.117448382037534,1,广西,贵港
1.0,111.57352631416218,24.409450902865487,1,广西,贺州
1.0,126.54161509031663,45.808825827952184,11,黑龙江,哈尔滨
1.0,126.97535687530133,46.6600321798244,2,黑龙江,绥化
1.0,125.10865763402039,46.59363317672175,3,黑龙江,大庆
1.0,129.6395397783469,44.55624570898632,1,黑龙江,牡丹江
1.0,131.14797357255904,46.68238905377044,3,黑龙江,双鸭山
1.0,131.01154459102744,45.77630032154785,1,黑龙江,七台河
1.0,130.97561865876668,45.300872317823895,2,黑龙江,鸡西
1.0,114.52140317439488,38.04829153846363,3,河北,石家庄
1.0,114.51146225612979,37.07668595096609,4,河北,邢台
1.0,116.69058173342549,39.54336666275853,1,河北,廊坊
1.0,119.5259671942601,39.89472719832739,1,河北,秦皇岛
1.0,103.72351177196889,27.34408386024681,2,云南,昭通
1.0,100.23246452903453,26.860657438064884,1,云南,丽江
1.0,98.59135935611411,24.438010702758117,1,云南,德宏
1.0,101.53441248050268,25.051773565340376,2,云南,楚雄
1.0,123.47109664482264,41.68383006919066,2,辽宁,沈阳
1.0,121.62163148459285,38.9189536667856,2,辽宁,大连
1.0,122.1771181899173,40.72579099974712,1,辽宁,盘锦
1.0,121.72412697548417,42.12391808286065,3,辽宁,阜新
1.0,123.24336640651318,41.27416129045421,1,辽宁,辽阳
1.0,110.2067198964201,20.052113086180366,2,海南,海口
1.0,110.39943436554806,18.800106988303387,1,海南,万宁
1.0,109.58745583568611,19.527146110044196,1,海南,儋州
1.0,110.4805445259504,19.26425401991763,1,海南,琼海
1.0,117.19057910346257,29.27885446446956,2,海南,昌江
1.0,110.80450870631743,19.549062083120717,1,海南,文昌
1.0,112.75959475565928,37.69283940975972,2,山西,晋中
1.0,111.01338945447925,35.03270691290923,3,山西,运城
1.0,113.37336244450448,40.102783001859564,1,山西,大同
1.0,112.85857823132879,35.49628458647257,3,山西,晋城
1.0,113.58761666287546,37.862360847859385,1,山西,阳泉
1.0,117.25841295306803,39.134487325955114,1,天津,河东区
1.0,117.31660069247685,39.723194482933174,5,天津,宝坻区
1.0,121.16866780780052,24.27725640477947,1,天津,和平区
1.0,117.15651537432414,39.14410527976771,1,天津,南开区
1.0,103.84052119633628,36.067234693545565,3,甘肃,兰州
1.0,105.6136276933014,34.31947223058393,5,甘肃,天水
1.0,104.9668643447692,33.37603215910919,1,甘肃,陇南
1.0,103.21639056529743,35.60756218350311,1,甘肃,临夏
1.0,107.6493856959542,35.71521598356201,1,甘肃,庆阳
1.0,104.8375546023468,26.598833108257494,1,贵州,六盘水
1.0,107.03792295677086,27.728325334416603,3,贵州,遵义
1.0,106.63657676352776,26.653324822309752,1,贵州,贵阳
1.0,109.19643889817665,27.73778645640524,3,贵州,铜仁
1.0,109.78744317923602,39.61448231394889,3,内蒙古,鄂尔多斯
1.0,109.95979863201062,40.62714122474678,1,内蒙古,包头
1.0,111.75550856170946,40.84842299711348,2,内蒙古,呼和浩特
1.0,113.13946767446333,41.00074832767381,1,内蒙古,乌兰察布
1.0,106.80039104999656,39.6620063648907,1,内蒙古,乌海市
1.0,106.23849358740017,38.492460055509596,3,宁夏,银川
1.0,125.3306020759069,43.82195350104314,4,吉林,长春
1.0,126.55563450495482,43.84356783457924,1,吉林,吉林
1.0,124.35648155715893,43.171993571561,3,吉林,四平市
1.0,87.62443993536046,43.830763204290484,2,新疆,乌鲁木齐
1.0,81.28102701053592,43.93849011501018,1,新疆,伊犁州
1.0,101.78445017050855,36.62338469651661,3,青海,西宁
1.0,100.90743432145598,36.96066282412982,1,青海,海北州
2.0,114.31158155473231,30.598466736400987,1242,湖北,武汉
2.0,114.87849048410779,30.4593588576181,176,湖北,黄冈
2.0,113.96346265773938,30.924526261070227,202,湖北,孝感
2.0,113.38945001822157,31.6965167723283,183,湖北,随州
2.0,112.12853720100244,32.014796804669224,84,湖北,襄阳
2.0,112.24552262926137,30.340842107742912,114,湖北,荆州
2.0,111.29254921035434,30.697446484492378,60,湖北,宜昌
2.0,115.04553290894361,30.205207848941598,71,湖北,黄石
2.0,112.20639298023002,31.041732575569622,55,湖北,荆门
2.0,114.32851909026844,29.847055947646492,52,湖北,咸宁
2.0,114.90160738827099,30.39657217331699,26,湖北,鄂州
2.0,110.80452956069568,32.63506185840116,35,湖北,十堰
2.0,113.44960935856369,30.33358775114635,19,湖北,仙桃
2.0,109.49459261857503,30.277939575301094,12,湖北,恩施州
2.0,113.17240916632808,30.669621830099477,2,湖北,天门
2.0,112.9054740908161,30.40835793241892,9,湖北,潜江
2.0,110.68252485039976,31.750496011246412,3,湖北,神农架林区
2.0,120.70647689035565,28.00108540447221,49,浙江,温州
2.0,120.21551180372168,30.25308298169347,14,浙江,杭州
2.0,121.42743470427969,28.66219405599615,6,浙江,台州
2.0,121.63084278185603,29.866068124069646,27,浙江,宁波
2.0,119.65343619052916,29.084639385513697,4,浙江,金华
2.0,120.76355182586005,30.750974830920143,4,浙江,嘉兴
2.0,118.86659674035565,28.975545802265025,1,浙江,衢州
2.0,114.06455183658751,22.548456637984177,43,广东,深圳
2.0,113.27143134445974,23.135336306695006,27,广东,广州
2.0,113.58255478654918,22.27656465424921,13,广东,珠海
2.0,113.12851219549718,23.02775875078891,3,广东,佛山
2.0,113.75842045787648,23.02730841164339,6,广东,东莞
2.0,113.39942236263188,22.5223146707905,6,广东,中山
2.0,114.4235580165817,23.116358854725593,1,广东,惠州
