space_loglik,time_loglik
-3.1069726943969727,-0.1675380915403366
-3.1149301528930664,-0.17251724004745483
-3.269707441329956,-0.2247556447982788
-3.2950119972229004,-0.3838001489639282
-3.156273365020752,0.04292791709303856
-3.2691526412963867,-0.20741310715675354
-3.2884509563446045,-0.35183560848236084
-3.317830801010132,-0.5067979097366333
-3.336613178253174,-0.5552734732627869
-2.85210919380188,1.0121296644210815
-3.154590368270874,0.07981985062360764
-2.745655059814453,1.340444803237915
-3.095226764678955,0.152139350771904
-3.3049404621124268,-0.3514896333217621
-3.0907816886901855,0.19697925448417664
-3.0594229698181152,0.2866836190223694
-3.2627010345458984,-0.2639590799808502
-3.3340349197387695,-0.5160049200057983
-3.285940170288086,-0.2923910617828369
-3.1087019443511963,-0.07039251178503036
-3.2455625534057617,-0.4585128426551819
-3.0977108478546143,-0.04704364016652107
-3.188866138458252,-0.0004433893773239106
-2.880197525024414,0.8562357425689697
-3.1072185039520264,-0.04475526139140129
-3.3741235733032227,-0.36405253410339355
-3.0911519527435303,0.14501163363456726
-2.958570718765259,0.5455398559570312
-3.3315088748931885,-0.473232239484787
-3.106870174407959,-0.049511514604091644
-3.2999789714813232,-0.2765823304653168
-3.3271946907043457,-0.6353661417961121
-2.8441128730773926,1.1582964658737183
-2.9122507572174072,0.7243602871894836
-3.2063207626342773,-0.07773001492023468
-2.877284288406372,0.9267200231552124
-3.091357469558716,0.2830335199832916
-3.0525150299072266,0.4036591649055481
-3.055370807647705,-0.1176428273320198
-2.8762900829315186,0.9484696388244629
-2.969949722290039,0.6916446685791016
-3.0863287448883057,0.22015097737312317
-2.903409957885742,0.8946805596351624
-3.2307424545288086,-0.16782750189304352
-2.9680280685424805,0.7124156951904297
-3.089229106903076,0.06460655480623245
-3.057166576385498,0.4069496691226959
-3.089444160461426,0.3337562084197998
-3.230173349380493,-0.15065133571624756
-2.9684572219848633,0.5617334246635437
-2.8747434616088867,1.0037131309509277
-3.288090944290161,-0.1824786216020584
-2.468127489089966,2.1104674339294434
-3.1226582527160645,0.223982036113739
-3.053426742553711,-0.06012570485472679
-3.2981293201446533,-0.09704852849245071
-3.3475654125213623,-0.32992732524871826
-3.2021424770355225,-0.022984344512224197
-2.9672672748565674,0.5966790318489075
-3.0469088554382324,0.3392540216445923
-3.297379732131958,-0.08302723616361618
-3.0550475120544434,0.46513688564300537
-3.1425540447235107,0.18216052651405334
-3.232208490371704,-0.3246910870075226
-2.46207857131958,2.1714634895324707
-3.5685479640960693,-0.8078444004058838
-2.8541524410247803,1.1704764366149902
-3.144035816192627,0.34055912494659424
-3.1411709785461426,0.20109987258911133
-3.5654051303863525,-0.8097072243690491
-3.258848190307617,0.05694276839494705
-3.097644329071045,0.10133350640535355
-3.172808885574341,0.0914526879787445
-2.8980824947357178,1.026941180229187
-3.255483627319336,-0.065701924264431
-2.9047656059265137,0.9136107563972473
-3.143078088760376,0.3662738502025604
-3.3778493404388428,-0.17546729743480682
-3.0458786487579346,0.3975977599620819
-3.3185269832611084,-0.3539770245552063
-2.4655210971832275,2.2371702194213867
-3.197479248046875,0.06897200644016266
-3.3223934173583984,-0.4253612458705902
-3.0508251190185547,0.011598926968872547
-2.962031841278076,0.8670554757118225
-3.2821249961853027,-0.0940142497420311
-2.895697593688965,1.0664976835250854
-3.5657529830932617,-0.8277007937431335
-3.0023250579833984,0.6333999633789062
-3.043452024459839,0.4235096573829651
-3.2950220108032227,-0.02430601976811886
-3.1766200065612793,0.24916547536849976
-3.226745128631592,-0.05235951393842697
-3.3167824745178223,-0.41895028948783875
-3.375098705291748,-0.1535392552614212
-3.1361985206604004,0.2639223635196686
-3.1691627502441406,0.13579291105270386
-3.0765039920806885,0.2052733451128006
-3.023646116256714,0.2965039312839508
-3.1137502193450928,0.3407115638256073
-3.169316291809082,0.14100101590156555
-2.5853986740112305,2.031294822692871
-3.050852060317993,0.5653039216995239
-3.175136089324951,0.26875054836273193
-3.2559938430786133,0.1134517565369606
-2.732374668121338,1.770799160003662
-3.0231406688690186,0.3080958127975464
-3.3007397651672363,-0.30061089992523193
-3.3080012798309326,-0.5707569718360901
-3.0010986328125,0.668018102645874
-3.038846015930176,0.6104012727737427
-3.315612554550171,-0.3374892473220825
-2.868257522583008,1.192217230796814
-3.03773832321167,0.614136815071106
-3.0915167331695557,0.16986170411109924
-3.066236972808838,0.5496323704719543
-3.1338894367218018,0.29193317890167236
-2.909034490585327,1.0532324314117432
-3.036770820617676,0.6195164322853088
-2.9989511966705322,0.679768979549408
-3.1330080032348633,0.2955547273159027
-3.2793216705322266,-0.06813324987888336
-3.065418004989624,0.557211697101593
-3.0360183715820312,0.6243906617164612
-2.9588382244110107,0.9404242634773254
-2.99849271774292,0.3555261790752411
-3.2807533740997314,-0.08043169975280762
-2.455418825149536,2.3466696739196777
-2.832115411758423,1.4602171182632446
-2.866764783859253,1.2129067182540894
-2.892503261566162,1.1407053470611572
-3.316131114959717,-0.3380930423736572
-3.5669333934783936,-0.8937855362892151
-3.0671684741973877,0.4414789080619812
-2.5820980072021484,2.079676866531372
-3.096973180770874,0.3315831124782562
-3.070458173751831,0.24091388285160065
-2.997110605239868,0.36391493678092957
-3.2986531257629395,-0.30023109912872314
-3.109142541885376,0.3776850402355194
-2.898022174835205,1.0325754880905151
-3.130802631378174,0.3105833828449249
-3.1653385162353516,0.17182211577892303
-3.062856435775757,0.573785662651062
-3.033637046813965,0.6407024264335632
-3.288426399230957,-0.09848827123641968
-2.942953109741211,0.8606275916099548
-3.311072826385498,-0.3384273648262024
-3.0965704917907715,0.3391170799732208
-2.9975337982177734,0.7032889723777771
-3.2781126499176025,-0.07308809459209442
-3.2259628772735596,-0.019019750878214836
-3.136720895767212,0.4626324474811554
-3.017092227935791,0.3451159596443176
-3.287179470062256,0.0138070834800601
-2.8324368000030518,1.4785879850387573
-3.064926862716675,0.4548432528972626
-3.107424020767212,0.3875369429588318
-2.8912160396575928,1.1598434448242188
-3.288776159286499,0.015260547399520874
-2.492981433868408,2.2674782276153564
-2.994521379470825,0.3768722712993622
-3.067317485809326,0.25355395674705505
-3.310979127883911,-0.3394956886768341
-3.0672507286071777,0.254158616065979
-3.016446352005005,0.3502197265625
-3.064044237136841,0.45963966846466064
-3.0606892108917236,0.5868315100669861
-2.5801680088043213,2.096221685409546
-3.084498882293701,0.23839612305164337
-3.348773717880249,-0.1756378412246704
-3.060758352279663,0.5882485508918762
-2.7289888858795166,1.8275058269500732
-3.0468621253967285,0.6219955086708069
-2.829249143600464,1.4878013134002686
-3.1060163974761963,0.39605051279067993
-3.0150814056396484,0.3544996976852417
-2.890932559967041,1.16836416721344
-3.209233045578003,-0.2741422951221466
-2.848156452178955,1.3403265476226807
-2.7263786792755127,1.830376148223877
-3.299779176712036,-0.6013909578323364
-2.865570068359375,1.2428059577941895
-2.994533061981201,0.7218533754348755
-3.0592310428619385,0.5938712954521179
-3.0856289863586426,0.2051408886909485
-3.2493152618408203,0.005380988121032715
-3.046757459640503,0.6281409859657288
-3.2760660648345947,-0.04743991419672966
-3.161398410797119,0.190601646900177
-3.080153465270996,0.5558955073356628
-3.3310184478759766,-0.2660602033138275
-3.0457417964935303,0.6304051280021667
-2.993600606918335,0.7263412475585938
-2.862924575805664,1.2474925518035889
-3.2539119720458984,0.1585991233587265
-3.0279958248138428,0.6685501933097839
-3.0595450401306152,0.4716818034648895
-3.047250986099243,0.07900061458349228
-2.491420269012451,2.272996425628662
-2.8645360469818115,1.2485487461090088
-3.5599372386932373,-0.9336713552474976
-3.1686370372772217,0.3254587650299072
-3.1044163703918457,0.4066714942455292
-2.9041240215301514,1.104414701461792
-3.059971809387207,0.47348588705062866
-3.038823366165161,0.5134223699569702
-3.2765450477600098,-0.04287826642394066
-2.889389753341675,1.178958535194397
-2.8633174896240234,1.2515796422958374
-2.9903368949890137,0.3940139412879944
-3.103792428970337,0.40958669781684875
-3.3299567699432373,-0.26313161849975586
-2.9551327228546143,0.9860780835151672
-2.579075813293457,2.1027722358703613
-3.1035592555999756,0.4106366038322449
-3.345877170562744,-0.16992127895355225
-3.225189208984375,-0.0035679449792951345
-2.725170135498047,1.8370505571365356
-2.578827142715454,2.103170156478882
-2.937671661376953,0.8941197991371155
-3.2256243228912354,-0.0029900623485445976
-3.011443614959717,0.36741018295288086
-3.3091509342193604,-0.3428497612476349
-2.938182830810547,0.8952668905258179
-2.893925905227661,1.0660237073898315
-3.094480037689209,0.3697420358657837
-3.124384641647339,0.34040573239326477
-3.0789287090301514,0.5681016445159912
-3.276498317718506,-0.03834192827343941
-3.124075412750244,0.34103578329086304
-3.1677746772766113,0.33220094442367554
-3.2503445148468018,0.01654393970966339
-3.2512025833129883,0.16905641555786133
-3.0447516441345215,0.644981861114502
-3.2928924560546875,-0.2851964235305786
-2.450685977935791,2.3710596561431885
-3.285625457763672,0.03497551009058952
-2.7233004570007324,1.839655876159668
-3.1675455570220947,0.33354705572128296
-2.490530014038086,2.2734525203704834
-2.7218010425567627,1.8406968116760254
-2.9882235527038574,0.4015231728553772
-2.9912734031677246,0.7441527843475342
-3.0610437393188477,0.27686235308647156
-2.9538114070892334,0.9935624003410339
-3.2752020359039307,-0.03509745001792908
-3.1230642795562744,0.34413886070251465
-3.328845977783203,-0.26010245084762573
-3.158586025238037,0.20625093579292297
-3.0942697525024414,0.3757096827030182
-3.0606625080108643,0.2782379388809204
-3.3048782348632812,-0.4403703212738037
-3.274679660797119,-0.052692998200654984
-3.101767063140869,0.42094483971595764
-3.291754961013794,-0.2825848460197449
-3.250373125076294,0.02106097713112831
-3.3677473068237305,-0.11625149101018906
-2.8469858169555664,1.3593109846115112
-3.2741289138793945,-0.05188331380486488
-3.2747511863708496,-0.03269638493657112
-2.952496290206909,0.7993875741958618
-2.4528353214263916,2.369032859802246
-3.0787549018859863,0.575579822063446
-3.094064950942993,0.37865933775901794
-3.3081164360046387,-0.34534522891044617
-3.1221606731414795,0.3473469614982605
-2.8893020153045654,1.1909295320510864
-3.283463954925537,-0.07775484770536423
-3.059983015060425,0.28117215633392334
-3.2736918926239014,-0.05054792761802673
-3.3412563800811768,-0.16547739505767822
-2.848097085952759,1.3609155416488647
-3.054285764694214,0.6170608401298523
-2.952270269393921,0.8026743531227112
-2.9870474338531494,0.40720134973526
-3.3434560298919678,-0.16592372953891754
-3.122147798538208,0.34906959533691406
-3.275362491607666,-0.05044431611895561
-3.059312582015991,0.28264328837394714
-3.008854389190674,0.37699607014656067
-3.121752977371216,0.349578320980072
-3.34243106842041,-0.16531848907470703
-3.2506103515625,0.025157088413834572
-2.450941324234009,2.3688886165618896
-2.888679265975952,1.1937335729599
-3.0783865451812744,0.5798884630203247
-2.861933946609497,1.2659180164337158
-2.9506616592407227,0.8064488768577576
-3.157942771911621,0.21292388439178467
-3.250676155090332,0.17933028936386108
-3.5630314350128174,-0.9605093598365784
-3.200862407684326,-0.27514347434043884
-3.093832015991211,0.38395074009895325
-2.892683267593384,1.0771857500076294
-2.8254361152648926,1.5133802890777588
-3.083254814147949,0.09695996344089508
-3.2496304512023926,0.18056218326091766
-2.8281171321868896,1.5124808549880981
-2.952249765396118,0.8081645369529724
-2.578425407409668,2.1053597927093506
-3.07832670211792,0.5821020603179932
-3.093790054321289,0.38541996479034424
-2.9512481689453125,0.8092436790466309
-3.054765462875366,0.49182936549186707
-3.5636556148529053,-0.9636020660400391
-3.0374302864074707,0.5356752276420593
-3.099677085876465,0.43065404891967773
-3.2760674953460693,-0.02746121771633625
-3.0429186820983887,0.6618543863296509
-3.292297601699829,-0.626428484916687
-3.078050374984741,0.5838189721107483
-3.078260898590088,0.26930058002471924
-2.8625917434692383,1.2686049938201904
-3.2729005813598633,-0.04680638387799263
-3.165919542312622,0.3431035578250885
-3.0937047004699707,0.387493759393692
-3.2903006076812744,-0.6263256072998047
-3.1323444843292236,0.5096543431282043
-2.5780673027038574,2.105823516845703
-3.250303030014038,0.029382988810539246
-3.078047752380371,0.2701858878135681
-2.8449535369873047,1.368430495262146
-3.0778310298919678,0.5854390859603882
-3.023974895477295,0.7032046914100647
-2.4476518630981445,2.3693673610687256
-2.9896273612976074,0.7622287273406982
-3.2840261459350586,0.046116702258586884
-3.0832126140594482,0.09954386949539185
-2.8861875534057617,1.2002776861190796
-3.2918038368225098,-0.27768784761428833
-2.8870439529418945,1.200157642364502
-3.083024024963379,0.09993233531713486
-3.5610311031341553,-0.9678539037704468
-3.298261880874634,-0.4487530291080475
-3.0249946117401123,0.7047035098075867
-3.305952310562134,-0.34917277097702026
-2.48869252204895,2.27201771736145
-3.0532870292663574,0.4955396354198456
-3.1948304176330566,0.13097603619098663
-3.077857732772827,0.5872987508773804
-3.2997732162475586,-0.45010650157928467
-3.0511927604675293,0.6270009279251099
-3.156123638153076,0.21944314241409302
-2.9508161544799805,0.8165906667709351
-2.846040964126587,1.3702951669692993
-2.951759099960327,1.0077115297317505
-3.249884843826294,0.18603314459323883
-3.289384126663208,-0.6303988099098206
-3.093508005142212,0.39160194993019104
-3.3656468391418457,-0.1119987890124321
-3.2503857612609863,0.03212856128811836
-3.289551258087158,-0.27562326192855835
-3.0511932373046875,0.6279634833335876
-2.8459291458129883,1.3709588050842285
-3.32554292678833,-0.25510308146476746
-2.5763731002807617,2.1074411869049072
-2.8873343467712402,1.202532172203064
-3.0468780994415283,0.09958627074956894
-3.299602508544922,-0.4521773159503937
-3.198305130004883,-0.2774040400981903
-2.9514999389648438,1.009041428565979
-3.2891576290130615,-0.6319783926010132
-2.49041748046875,2.270991086959839
-3.1969594955444336,-0.27665919065475464
-3.0530009269714355,0.4975008964538574
-3.282705068588257,-0.07242287695407867
-3.29866361618042,-0.452341765165329
-3.283355474472046,-0.07260972261428833
-3.2254817485809326,0.009626263752579689
-3.2737772464752197,-0.04448310285806656
-3.2899394035339355,-0.27531760931015015
-2.9840750694274902,0.4175298511981964
-3.1317338943481445,0.5159801840782166
-3.2894816398620605,-0.27486157417297363
-3.050353527069092,0.6302263736724854
-3.1855475902557373,0.17270848155021667
-3.0066933631896973,0.38530945777893066
-2.8911991119384766,1.0855133533477783
-3.1652917861938477,0.34775030612945557
-2.5751137733459473,2.1085760593414307
-3.0371859073638916,0.5441537499427795
-3.3382568359375,-0.1629604995250702
-3.118948221206665,0.3588288724422455
-2.5775089263916016,2.1073672771453857
-2.888463020324707,1.2042951583862305
-3.249605417251587,0.03472772613167763
-2.4503934383392334,2.3669042587280273
-3.2893471717834473,-0.2744947373867035
-3.2730796337127686,-0.04348164424300194
-3.197420120239258,-0.2783660590648651
-3.0933094024658203,0.39553457498550415
-3.3068430423736572,-0.35254231095314026
-2.899507761001587,1.132507562637329
-3.0495474338531494,0.6318957209587097
-2.9501023292541504,1.0123064517974854
-3.3387789726257324,-0.16300661861896515
-3.1971020698547363,-0.2783612906932831
-2.448150157928467,2.3681013584136963
-3.288836717605591,-0.6361114978790283
-3.325451374053955,-0.25493377447128296
-3.0774221420288086,0.5929743647575378
-3.307004690170288,-0.35313880443573
-3.0932984352111816,0.39652565121650696
-3.049891710281372,0.6324065923690796
-2.9892144203186035,0.7721561789512634
-3.042311906814575,0.6737195253372192
-3.2978737354278564,-0.4556339979171753
-3.0825512409210205,0.10395170748233795
-3.1852688789367676,0.17456771433353424
-2.90023136138916,1.1332745552062988
-3.0234487056732178,0.7142268419265747
-2.825174570083618,1.5235298871994019
-2.8871400356292725,1.2069801092147827
-3.2490768432617188,0.19098570942878723
-2.8253324031829834,1.5235753059387207
-2.576197862625122,2.108680486679077
-3.196248769760132,-0.27869072556495667
-3.225062370300293,0.011418621055781841
-3.2820162773132324,0.05180083587765694
-3.049657106399536,0.6334652900695801
-3.304990768432617,-0.35314175486564636
-2.9493603706359863,0.8264179825782776
-3.1649372577667236,0.34976205229759216
-3.022517204284668,0.7157279253005981
-3.049203395843506,0.6340191960334778
-3.0792627334594727,0.23930013179779053
-2.4478626251220703,2.368001937866211
-3.037059783935547,0.5477439165115356
-3.131354570388794,0.5205044150352478
-2.574673891067505,2.1096909046173096
-2.8908915519714355,1.0889776945114136
-3.2976715564727783,-0.45753756165504456
-2.9884345531463623,0.774970531463623
-3.0825438499450684,0.10480283945798874
-2.8604519367218018,1.279252052307129
-3.0931756496429443,0.39878129959106445
-2.8984153270721436,1.1357877254486084
-3.131291151046753,0.5210601091384888
-2.899228811264038,1.1354857683181763
-3.288766860961914,-0.27311718463897705
-3.0932297706604004,0.3991469740867615
-3.1961097717285156,-0.27966591715812683
-3.251129150390625,0.036876849830150604
-3.0369462966918945,0.5487199425697327
-3.022092580795288,0.7175492644309998
-2.9334113597869873,0.929633378982544
-2.82320499420166,1.5265980958938599
-3.2497165203094482,0.19251377880573273
-2.891195297241211,1.0897763967514038
-3.2249367237091064,0.012229450047016144
-3.0371246337890625,0.5491015911102295
-2.860713243484497,1.2801506519317627
-3.2510147094726562,0.037225767970085144
-2.8446717262268066,1.3787133693695068
-2.8865296840667725,1.2099283933639526
-3.077597141265869,0.596297562122345
-3.2489657402038574,0.1931460201740265
-3.037191390991211,0.5494908690452576
-2.4476587772369385,2.368363380432129
-3.195828437805176,-0.28004682064056396
-3.305974245071411,-0.3550056219100952
-3.050719738006592,0.5031868815422058
-3.272536277770996,-0.04148348420858383
-3.5610573291778564,-0.9837719798088074
-2.8874573707580566,1.209969401359558
-2.449218273162842,2.367694616317749
-3.1951780319213867,-0.2798977494239807
-2.8911759853363037,1.0906692743301392
-3.281973123550415,0.05335518345236778
-3.0506439208984375,0.5035035610198975
-2.9487504959106445,0.8306671380996704
-3.3655030727386475,-0.11075587570667267
-2.890690326690674,1.0911470651626587
-3.185271739959717,0.17704717814922333
-2.9882659912109375,0.7781691551208496
-3.2971715927124023,-0.46033743023872375
-3.0483455657958984,0.6369093656539917
-3.0824973583221436,0.10584985464811325
-3.0219924449920654,0.7200530171394348
-2.5748655796051025,2.1107518672943115
-3.1311681270599365,0.5234373807907104
-3.0503273010253906,0.5040923357009888
-3.3654699325561523,-0.11071135848760605
-3.5623395442962646,-0.9862726330757141
-3.0220937728881836,0.7203875780105591
-3.04182505607605,0.6795955300331116
-3.3649864196777344,-0.11043167114257812
-3.335515260696411,-0.16214536130428314
-3.078798770904541,0.24188630282878876
-3.131150722503662,0.5237991809844971
-3.0484395027160645,0.6373850703239441
-3.050572395324707,0.504275381565094
-3.1945102214813232,-0.28038111329078674
-2.8867428302764893,1.2118126153945923
-3.0220870971679688,0.7209833264350891
-2.8241472244262695,1.5286033153533936
-2.886388063430786,1.212071180343628
-3.335744619369507,-0.1623525321483612
-3.048361301422119,0.6376598477363586
-2.899336338043213,1.138457179069519
-2.4483590126037598,2.3682682514190674
-3.2256126403808594,0.012905898503959179
-2.9337100982666016,0.9330102205276489
-3.1852097511291504,0.1778796762228012
-2.9337806701660156,0.9330546259880066
-3.2824137210845947,-0.06996912509202957
-3.282329559326172,0.054109781980514526
-2.88569974899292,1.212904453277588
-3.3238117694854736,-0.2541654407978058
-3.194784641265869,-0.2809291183948517
-3.194835901260376,0.13950708508491516
-3.2727596759796143,-0.04083055630326271
-3.0415031909942627,0.6810661554336548
-3.2869720458984375,-0.6440504193305969
-3.561448812484741,-0.9875431656837463
-3.0221328735351562,0.7220489978790283
-2.8868935108184814,1.2125684022903442
-3.075596570968628,0.28102508187294006
-3.077443838119507,0.5989980697631836
-3.0786170959472656,0.24273620545864105
-3.3233416080474854,-0.2538943886756897
-3.1543290615081787,0.22892716526985168
-3.0415732860565186,0.6815184354782104
-2.8233089447021484,1.5301767587661743
-3.282320976257324,-0.06982434540987015
-3.0754456520080566,0.2812078297138214
-3.0965209007263184,0.44724273681640625
-2.845123529434204,1.3818597793579102
-3.3646085262298584,-0.11019331216812134
-2.9881234169006348,0.781265377998352
-3.154301404953003,0.2291164994239807
-2.7208092212677,1.8530324697494507
-3.0215768814086914,0.7231048941612244
-3.249145984649658,0.19559456408023834
-2.5744595527648926,2.112191677093506
-2.933485507965088,0.9346674084663391
-2.8858489990234375,1.213929295539856
-3.185316324234009,0.17856992781162262
-3.2750067710876465,-0.017697371542453766
-3.2967026233673096,-0.4630765914916992
-2.981790542602539,0.42462626099586487
-2.4885756969451904,2.272916555404663
-2.8992810249328613,1.1400009393692017
-3.3229684829711914,-0.2538504898548126
-3.0047996044158936,0.3909434676170349
-2.8862361907958984,1.2140851020812988
-2.575449228286743,2.1118927001953125
-3.3046810626983643,-0.356952965259552
-2.950281858444214,1.0194534063339233
-2.981759786605835,0.4248198866844177
-3.1309702396392822,0.5260949730873108
-3.2884273529052734,-0.27188539505004883
-3.281829595565796,0.05512071028351784
-3.2821993827819824,-0.06954579800367355
-3.335562229156494,-0.16247069835662842
-3.272500514984131,-0.040318068116903305
-3.1941490173339844,-0.2816704213619232
-3.1540274620056152,0.22979921102523804
-3.049807548522949,0.5060619115829468
-2.8238062858581543,1.5312857627868652
-3.334989309310913,-0.16232724487781525
-3.0215117931365967,0.7243727445602417
-2.8605732917785645,1.2847665548324585
-2.8444085121154785,1.3835893869400024
-3.082402229309082,0.10722202062606812
-2.987793445587158,0.7829251289367676
-2.4871408939361572,2.2739219665527344
-3.281632900238037,0.05535295605659485
-3.2509210109710693,0.04018564894795418
-3.093090057373047,0.40434038639068604
-3.0962460041046143,0.44851744174957275
-2.981534242630005,0.4252723157405853
-3.0212223529815674,0.7248885631561279
-2.889883279800415,1.0950084924697876
-3.1543140411376953,0.23002535104751587
-3.335113763809204,-0.16240566968917847
-2.981520891189575,0.425334632396698
-2.5746541023254395,2.1127095222473145
-2.860753059387207,1.2850767374038696
-2.8446640968322754,1.3838913440704346
-3.334935426712036,-0.16235163807868958
-3.305269718170166,-0.35786139965057373
-3.1850879192352295,0.17935200035572052
-2.9814515113830566,0.42547181248664856
-3.3649144172668457,-0.11023230105638504
-3.282142400741577,-0.06940411031246185
-3.0214340686798096,0.7252932190895081
-3.054018259048462,0.29935088753700256
-2.4873416423797607,2.274125337600708
-3.185025215148926,0.1794714629650116
-3.0494470596313477,0.5066969990730286
-3.0539960861206055,0.2994050681591034
-2.4876277446746826,2.2739100456237793
-2.981450319290161,0.42560338973999023
-3.0783228874206543,0.24426701664924622
-3.19465970993042,0.14117306470870972
-2.890479326248169,1.0951550006866455
-2.987793207168579,0.7839801907539368
-3.288208246231079,-0.27160608768463135
-3.0782837867736816,0.2443181723356247
-3.2862000465393066,-0.6473267674446106
-3.1937978267669678,-0.2821965217590332
-3.1167666912078857,0.36572423577308655
-2.9813780784606934,0.42576339840888977
-3.0930657386779785,0.4051381051540375
-2.574800968170166,2.1132547855377197
-3.0369560718536377,0.5545347929000854
-3.2722010612487793,-0.03984410688281059
-3.0772814750671387,0.601506769657135
-3.041534185409546,0.6844224333763123
-3.0750203132629395,0.28274837136268616
-3.0473475456237793,0.640942394733429
-3.164242744445801,0.35387077927589417
-2.981325626373291,0.425889790058136
-3.274536609649658,-0.016710404306650162
-2.447194814682007,2.369774103164673
-3.1936733722686768,-0.2823236286640167
-3.2723610401153564,-0.039844561368227005
-3.082324743270874,0.10771282762289047
-3.225691795349121,0.013802235014736652
-3.285945415496826,-0.6477863788604736
-3.130831241607666,0.5278341770172119
-3.3230133056640625,-0.25394800305366516
-2.574429512023926,2.1135177612304688
-3.5618512630462646,-0.9926163554191589
-3.2818777561187744,-0.06913501769304276
-3.0043692588806152,0.39204031229019165
-2.8905932903289795,1.0957400798797607
-2.860558271408081,1.2864187955856323
-3.19494891166687,0.14151547849178314
-3.049079418182373,0.5073814392089844
-3.2821216583251953,-0.06924538314342499
-3.2489237785339355,0.19748680293560028
-2.574140787124634,2.1139681339263916
-3.2257752418518066,0.013850263319909573
-3.1538991928100586,0.2309757024049759
-3.164205551147461,0.35408270359039307
-3.0781960487365723,0.2448153793811798
-2.8901686668395996,1.0961577892303467
-3.0823514461517334,0.10782884806394577
-3.04128360748291,0.6852737665176392
-2.4869468212127686,2.2747561931610107
-3.251157760620117,0.040964916348457336
-3.077200412750244,0.6021974086761475
-3.193589925765991,-0.2826195955276489
-3.0537564754486084,0.3000263273715973
-3.287919044494629,-0.2713485360145569
-3.049021005630493,0.5075391530990601
-3.248861789703369,0.19767604768276215
-3.0781757831573486,0.24494971334934235
-3.1538782119750977,0.23115555942058563
-3.194871664047241,0.14174222946166992
-2.4470016956329346,2.3702454566955566
-3.2814722061157227,0.056187938898801804
-3.049107789993286,0.5075638294219971
-3.004283905029297,0.3922658860683441
-2.574622392654419,2.1139075756073
-3.274400472640991,-0.016388777643442154
-3.281890869140625,-0.06905382871627808
-3.1933209896087646,-0.282595694065094
-3.095893383026123,0.4501401484012604
-3.1849706172943115,0.18019789457321167
-2.9876928329467773,0.7856389284133911
-2.949650764465332,1.0222781896591187
-3.5616910457611084,-0.9934284090995789
-2.9483401775360107,0.8392054438591003
