CityCode,CityName,AreaKM2,PopulationW,GovernLocation,MailCode
152922.0,阿拉善右旗,73443.0,3.0,巴丹吉林镇,737300.0
152923.0,额济纳旗,114606.0,2.0,达来呼布镇,735400.0
210100.0,沈阳市,12860.0,755.0,浑南区,110000.0
210112.0,浑南区,734.0,44.0,沈中大街,110179.0
210102.0,和平区,59.0,74.0,南市场街道,110003.0
210103.0,沈河区,60.0,72.0,皇城街道,110011.0
210104.0,大东区,100.0,64.0,津桥街道,110041.0
210105.0,皇姑区,66.0,85.0,北塔街道,110031.0
210106.0,铁西区,286.0,98.0,笃工街道,110020.0
210111.0,苏家屯区,782.0,42.0,解放街道,110100.0
210113.0,沈北新区,884.0,34.0,新城子街道,110121.0
210114.0,于洪区,499.0,47.0,迎宾路街道,110141.0
210115.0,辽中区,1645.0,51.0,蒲东街道,110200.0
210181.0,新民市,3297.0,67.0,新柳街道,110300.0
210123.0,康平县,2167.0,34.0,胜利街道,110500.0
210124.0,法库县,2281.0,44.0,吉祥街道,110400.0
210200.0,大连市,13238.0,599.0,西岗区,116000.0
210203.0,西岗区,24.0,28.0,人民广场街道,116011.0
210202.0,中山区,40.0,36.0,青泥洼桥街道,116001.0
210204.0,沙河口区,35.0,62.0,星海湾街道,116021.0
210211.0,甘井子区,452.0,94.0,辛寨子街道,116031.0
210212.0,旅顺口区,512.0,22.0,水师营街道,116050.0
210213.0,金州区,1353.0,84.0,马桥子街道,116100.0
210281.0,瓦房店市,3567.0,98.0,共济街道,116300.0
210214.0,普兰店区,2770.0,77.0,太平街道,116200.0
210283.0,庄河市,3656.0,89.0,新华街道,116400.0
210224.0,长海县,157.0,7.0,大长山岛镇,116500.0
210300.0,鞍山市,9252.0,340.0,铁东区,114000.0
210302.0,铁东区,135.0,57.0,解放街道,114005.0
210303.0,铁西区,147.0,28.0,八家子街道,114012.0
210304.0,立山区,165.0,39.0,立山街道,114031.0
210311.0,千山区,344.0,22.0,东鞍山镇,114041.0
210381.0,海城市,2566.0,107.0,东四街道,114200.0
210321.0,台安县,1393.0,36.0,八角台街道,114100.0
210323.0,岫岩满族自治县,4502.0,50.0,阜昌街道,114300.0
210400.0,抚顺市,11278.0,207.0,顺城区,113000.0
210411.0,顺城区,348.0,43.0,长春街道,113006.0
210402.0,新抚区,108.0,28.0,永安台街道,113008.0
210403.0,东洲区,597.0,27.0,搭连街道,113004.0
210404.0,望花区,322.0,37.0,建设街道,113001.0
210421.0,抚顺县,1697.0,11.0,抚顺城街道,113100.0
210422.0,新宾满族自治县,4285.0,29.0,新宾镇,113200.0
210423.0,清原满族自治县,3921.0,32.0,清原镇,113300.0
210500.0,本溪市,8413.0,145.0,平山区,117000.0
210502.0,平山区,178.0,28.0,东明街道,117000.0
210503.0,溪湖区,312.0,19.0,河东街道,117002.0
210504.0,明山区,413.0,34.0,新明街道,117020.0
210505.0,南芬区,615.0,7.0,南芬街道,117014.0
210521.0,本溪满族自治县,3342.0,28.0,观音阁街道,117100.0
210522.0,桓仁满族自治县,3553.0,29.0,八卦城街道,117200.0
210600.0,丹东市,15047.0,233.0,振兴区,118000.0
210603.0,振兴区,140.0,43.0,站前街道,118000.0
210602.0,元宝区,92.0,18.0,广济街道,118000.0
210604.0,振安区,651.0,17.0,鸭绿江街道,118000.0
210681.0,东港市,2452.0,59.0,新兴街道,118300.0
210682.0,凤城市,5518.0,55.0,凤凰城街道,118100.0
210624.0,宽甸满族自治县,6194.0,41.0,宽甸镇,118200.0
210700.0,锦州市,10059.0,293.0,太和区,121000.0
210711.0,太和区,865.0,36.0,营盘街道,121012.0
210702.0,古塔区,68.0,23.0,保安街道,121004.0
210703.0,凌河区,42.0,36.0,龙江街道,121000.0
210781.0,凌海市,2417.0,50.0,大凌河街道,121200.0
210782.0,北镇市,1693.0,50.0,北镇街道,121300.0
210726.0,黑山县,2497.0,58.0,黑山街道,121400.0
210727.0,义县,2477.0,40.0,义州街道,121100.0
210800.0,营口市,5525.0,231.0,站前区,115000.0
210802.0,站前区,85.0,28.0,建设街道,115000.0
210803.0,西市区,317.0,17.0,得胜街道,115004.0
210804.0,鲅鱼圈区,295.0,39.0,红海街道,115007.0
210811.0,老边区,273.0,11.0,老边街道,115005.0
210881.0,盖州市,2945.0,68.0,西城街道,115200.0
210882.0,大石桥市,1610.0,68.0,镁都街道,115100.0
210900.0,阜新市,10445.0,184.0,细河区,123000.0
210911.0,细河区,126.0,20.0,玉丰街道,123000.0
210902.0,海州区,97.0,25.0,和平街道,123000.0
210903.0,新邱区,128.0,8.0,街基街道,123005.0
210904.0,太平区,108.0,15.0,红树街道,123003.0
210905.0,清河门区,105.0,6.0,清河街道,123006.0
210922.0,彰武县,3635.0,40.0,彰武镇,123200.0
210921.0,阜新蒙古族自治县,6246.0,70.0,城区街道,123100.0
211000.0,辽阳市,4736.0,174.0,白塔区,111000.0
211002.0,白塔区,30.0,36.0,文圣街道,111000.0
211003.0,文圣区,296.0,12.0,东京陵街道,111000.0
211004.0,宏伟区,150.0,14.0,长征街道,111003.0
211005.0,弓长岭区,330.0,8.0,汤河镇,111008.0
211011.0,太子河区,275.0,15.0,新华街道,111000.0
211081.0,灯塔市,1170.0,43.0,万宝桥街道,111300.0
211021.0,辽阳县,2485.0,46.0,首山镇,111200.0
211100.0,盘锦市,4121.0,130.0,兴隆台区,124000.0
211103.0,兴隆台区,975.0,44.0,创新街道,124010.0
211102.0,双台子区,127.0,19.0,建设街道,124000.0
211104.0,大洼区,1355.0,39.0,大洼街道,124200.0
211122.0,盘山县,1664.0,27.0,太平街道,124100.0
211200.0,铁岭市,13006.0,289.0,银州区,112000.0
211202.0,银州区,178.0,33.0,工人街道,112000.0
211204.0,清河区,480.0,9.0,红旗街道,112003.0
211281.0,调兵山市,262.0,22.0,调兵山街道,112700.0
211282.0,开原市,2813.0,56.0,新城街道,112300.0
211221.0,铁岭县,2250.0,38.0,铁岭市银州区工人街道,112000.0
211223.0,西丰县,2699.0,33.0,西丰镇,112400.0
211224.0,昌图县,4324.0,98.0,昌图镇,112500.0
211300.0,朝阳市,19701.0,335.0,双塔区,122000.0
211302.0,双塔区,500.0,40.0,双塔街道,122000.0
211303.0,龙城区,647.0,20.0,新华街道,122000.0
211381.0,北票市,4418.0,55.0,南山街道,122100.0
211382.0,凌源市,3278.0,64.0,北街街道,122500.0
211321.0,朝阳县,3757.0,55.0,朝阳市双塔区前进街道,122600.0
211322.0,建平县,4869.0,57.0,红山街道,122400.0
211324.0,喀喇沁左翼蒙古族自治县,2232.0,42.0,大城子街道,122300.0
211400.0,葫芦岛市,10440.0,276.0,龙港区,125000.0
211403.0,龙港区,178.0,24.0,玉皇街道,125003.0
211402.0,连山区,1182.0,45.0,连山街道,125001.0
211404.0,南票区,1002.0,27.0,九龙街道,125027.0
211481.0,兴城市,2103.0,53.0,温泉街道,125100.0
211421.0,绥中县,2780.0,64.0,绥中镇,125200.0
211422.0,建昌县,3195.0,62.0,建昌镇,125300.0
220100.0,长春市,24592.0,957.0,南关区,130000.0
220102.0,南关区,497.0,76.0,南岭街道,130022.0
220103.0,宽城区,877.0,66.0,新发街道,130051.0
220104.0,朝阳区,379.0,76.0,前进街道,130012.0
220105.0,二道区,965.0,58.0,东盛街道,130031.0
220106.0,绿园区,301.0,65.0,春城街道,130062.0
220112.0,双阳区,1663.0,36.0,云山街道,130600.0
220113.0,九台区,2875.0,67.0,九台街道,130500.0
220182.0,榆树市,4691.0,122.0,华昌街道,130400.0
220183.0,德惠市,3096.0,80.0,胜利街道,130300.0
220184.0,公主岭市,4027.0,103.0,河南街道,136100.0
220122.0,农安县,5221.0,106.0,宝塔街道,130200.0
220200.0,吉林市,27722.0,412.0,船营区,132000.0
220204.0,船营区,711.0,46.0,德胜街道,132011.0
220202.0,昌邑区,865.0,61.0,兴华街道,132002.0
220203.0,龙潭区,1209.0,43.0,龙华街道,132021.0
220211.0,丰满区,1032.0,30.0,泰山街道,132013.0
220281.0,蛟河市,6235.0,42.0,民主街道,132500.0
220282.0,桦甸市,6624.0,42.0,明桦街道,132400.0
220283.0,舒兰市,4554.0,60.0,滨河街道,132600.0
220284.0,磐石市,3867.0,50.0,东宁街道,132300.0
220221.0,永吉县,2625.0,38.0,口前镇,132200.0
220300.0,四平市,10296.0,216.0,铁西区,136000.0
220302.0,铁西区,778.0,36.0,站前街道,136000.0
220303.0,铁东区,945.0,32.0,四马路街道,136000.0
220382.0,双辽市,3121.0,39.0,辽南街道,136400.0
220322.0,梨树县,2967.0,64.0,富强街道,136500.0
220323.0,伊通满族自治县,2523.0,45.0,永宁街道,130700.0
220400.0,辽源市,5125.0,117.0,龙山区,136200.0
220402.0,龙山区,257.0,30.0,南康街道,136200.0
220403.0,西安区,172.0,15.0,仙城街道,136201.0
220421.0,东丰县,2522.0,38.0,吉鹿街道,136300.0
220422.0,东辽县,2174.0,33.0,白泉镇,136600.0
220500.0,通化市,15698.0,215.0,东昌区,134000.0
220502.0,东昌区,547.0,32.0,新站街道,134001.0
220503.0,二道江区,378.0,12.0,东通化街道,134003.0
220581.0,梅河口市,2175.0,59.0,新华街道,135000.0
220582.0,集安市,3408.0,21.0,黎明街道,134200.0
220521.0,通化县,3554.0,23.0,快大茂镇,134100.0
220523.0,辉南县,2277.0,32.0,朝辉街道,135100.0
220524.0,柳河县,3348.0,36.0,中岗街道,135300.0
220600.0,白山市,17485.0,117.0,浑江区,134300.0
220602.0,浑江区,1388.0,32.0,新建街道,134300.0
220605.0,江源区,1348.0,20.0,江源街道,134700.0
220681.0,临江市,3009.0,15.0,建国街道,134600.0
220621.0,抚松县,6150.0,28.0,抚松镇,134500.0
220622.0,靖宇县,3094.0,13.0,靖宇镇,135200.0
220623.0,长白朝鲜族自治县,2496.0,8.0,长白镇,134400.0
220700.0,松原市,20159.0,275.0,宁江区,138000.0
220702.0,宁江区,1576.0,56.0,团结街道,138000.0
220781.0,扶余市,4189.0,71.0,育才街道,131200.0
220722.0,长岭县,5787.0,63.0,长盛街道,131500.0
220723.0,乾安县,3522.0,27.0,荣业街道,131400.0
220721.0,前郭尔罗斯蒙古族自治县,5085.0,57.0,前郭尔罗斯镇,138000.0
220800.0,白城市,25683.0,189.0,洮北区,137000.0
220802.0,洮北区,2525.0,48.0,明仁街道,137000.0
220881.0,洮南市,5108.0,40.0,光明街道,137100.0
220882.0,大安市,4879.0,38.0,锦华街道,131300.0
220821.0,镇赉县,4695.0,26.0,镇赉镇,137300.0
220822.0,通榆县,8476.0,35.0,八区街道,137200.0
222400.0,延边朝鲜族自治州,43474.0,207.0,延吉市,133000.0
222401.0,延吉市,1731.0,56.0,新兴街道,133000.0
222402.0,图们市,1142.0,11.0,向上街道,133100.0
222403.0,敦化市,11963.0,45.0,民主街道,133700.0
222404.0,珲春市,4938.0,23.0,河南街道,133300.0
222405.0,龙井市,2193.0,15.0,安民街道,133400.0
222406.0,和龙市,5069.0,16.0,文化街道,133500.0
222424.0,汪清县,8994.0,22.0,大川街道,133200.0
222426.0,安图县,7444.0,19.0,九龙街道,133600.0
230100.0,哈尔滨市,53186.0,951.0,松北区,150000.0
230109.0,松北区,736.0,23.0,松北镇,150028.0
230102.0,道里区,479.0,79.0,抚顺街道,150010.0
230103.0,南岗区,192.0,105.0,大成街道,150006.0
230104.0,道外区,619.0,64.0,大兴街道,150020.0
230108.0,平房区,94.0,15.0,友协街道,150060.0
230110.0,香坊区,340.0,74.0,香坊大街街道,150036.0
230111.0,呼兰区,2197.0,61.0,南京路街道,150500.0
230112.0,阿城区,2445.0,54.0,金城街道,150300.0
230113.0,双城区,3112.0,77.0,永治街道,150100.0
230183.0,尚志市,8891.0,56.0,尚志镇,150600.0
230184.0,五常市,7512.0,89.0,五常镇,150200.0
230123.0,依兰县,4616.0,38.0,依兰镇,154800.0
230124.0,方正县,2969.0,22.0,方正镇,150800.0
230125.0,宾县,3845.0,57.0,宾州镇,150400.0
230126.0,巴彦县,3135.0,64.0,巴彦镇,151800.0
230127.0,木兰县,3179.0,25.0,木兰镇,151900.0
230128.0,通河县,5675.0,23.0,通河镇,150900.0
230129.0,延寿县,3150.0,25.0,延寿镇,150700.0
230200.0,齐齐哈尔市,44287.0,527.0,建华区,161000.0
230203.0,建华区,853.0,26.0,卜奎街道,161006.0
230202.0,龙沙区,188.0,28.0,南航街道,161005.0
230204.0,铁锋区,695.0,26.0,龙华街道,161002.0
230205.0,昂昂溪区,1166.0,7.0,新兴街道,161031.0
230206.0,富拉尔基区,375.0,21.0,红岸街道,161002.0
230207.0,碾子山区,357.0,7.0,繁荣街道,161046.0
230208.0,梅里斯达斡尔族区,1948.0,16.0,梅里斯街道,161021.0
230281.0,讷河市,6664.0,68.0,通江街道,161300.0
230221.0,龙江县,6197.0,58.0,龙江镇,161100.0
230223.0,依安县,3780.0,46.0,依安镇,161500.0
230224.0,泰来县,4061.0,30.0,泰来镇,162400.0
230225.0,甘南县,4384.0,37.0,甘南镇,162100.0
230227.0,富裕县,4335.0,28.0,富裕镇,161200.0
230229.0,克山县,3632.0,46.0,克山镇,161600.0
230230.0,克东县,2083.0,28.0,克东镇,164800.0
230231.0,拜泉县,3569.0,55.0,拜泉镇,164700.0
230300.0,鸡西市,22551.0,169.0,鸡冠区,158100.0
230302.0,鸡冠区,148.0,35.0,红军路街道,158100.0
230303.0,恒山区,587.0,13.0,奋斗街道,158130.0
230304.0,滴道区,500.0,9.0,东兴街道,158150.0
230305.0,梨树区,412.0,7.0,梨树街道,158160.0
230306.0,城子河区,181.0,10.0,城子河街道,158170.0
230307.0,麻山区,425.0,3.0,麻山街道,158180.0
230381.0,虎林市,9334.0,27.0,虎林镇,158400.0
230382.0,密山市,7731.0,39.0,密山镇,158300.0
230321.0,鸡东县,3233.0,27.0,鸡东镇,158200.0
230400.0,鹤岗市,14665.0,98.0,向阳区,154100.0
230402.0,向阳区,8.0,8.0,光明街道,154003.0
230403.0,工农区,12.0,14.0,红旗街道,154101.0
230404.0,南山区,31.0,12.0,铁西街道,154104.0
230405.0,兴安区,254.0,12.0,兴安街道,154102.0
230406.0,东山区,4220.0,11.0,东山街道,154106.0
230407.0,兴山区,28.0,4.0,沟南街道,154105.0
230421.0,萝北县,6768.0,21.0,凤翔镇,154200.0
230422.0,绥滨县,3344.0,18.0,绥滨镇,156200.0
230500.0,双鸭山市,22802.0,141.0,尖山区,155100.0
230502.0,尖山区,118.0,24.0,铁西街道,155100.0
230503.0,岭东区,802.0,5.0,北山街道,155120.0
230505.0,四方台区,225.0,6.0,振兴中路街道,155130.0
230506.0,宝山区,750.0,11.0,红旗街道,155131.0
230521.0,集贤县,2253.0,29.0,福利镇,155900.0
230522.0,友谊县,1888.0,12.0,友谊镇,155800.0
230523.0,宝清县,10001.0,40.0,宝清镇,155600.0
230524.0,饶河县,6765.0,14.0,饶河镇,155700.0
230600.0,大庆市,21643.0,275.0,萨尔图区,163000.0
230602.0,萨尔图区,504.0,39.0,格林街道,163001.0
230603.0,龙凤区,416.0,19.0,龙政街道,163711.0
230604.0,让胡路区,1394.0,48.0,龙岗街道,163712.0
230605.0,红岗区,625.0,10.0,红岗街道,163511.0
230606.0,大同区,2372.0,22.0,和苑街道,163515.0
230621.0,肇州县,2445.0,43.0,肇州镇,166400.0
230622.0,肇源县,4120.0,44.0,肇源镇,166500.0
230623.0,林甸县,3591.0,25.0,林甸镇,166300.0
230624.0,杜尔伯特蒙古族自治县,6176.0,24.0,杜尔伯特镇,166200.0
230700.0,伊春市,32825.0,110.0,伊美区,153000.0
230717.0,伊美区,2719.0,20.0,旭日街道,153099.0
230718.0,乌翠区,2319.0,7.0,曙光街道,153013.0
230719.0,友好区,2991.0,7.0,双子河街道,153031.0
230751.0,金林区,2306.0,8.0,金山屯镇,153026.0
230781.0,铁力市,3776.0,28.0,铁力镇,152500.0
230722.0,嘉荫县,6739.0,7.0,朝阳镇,153200.0
230723.0,汤旺县,2142.0,5.0,汤旺河镇,153037.0
230724.0,丰林县,2971.0,9.0,新青镇,153036.0
230725.0,大箐山县,3706.0,8.0,带岭镇,153106.0
230726.0,南岔县,3084.0,11.0,南岔镇,153199.0
230800.0,佳木斯市,32470.0,232.0,前进区,154000.0
230804.0,前进区,16.0,16.0,永安街道,154002.0
230803.0,向阳区,41.0,22.0,桥南街道,154002.0
230805.0,东风区,143.0,12.0,建国街道,154005.0
230811.0,郊区,1704.0,26.0,红旗街道,154004.0
230881.0,同江市,6229.0,17.0,同江镇,156400.0
230882.0,富锦市,8224.0,45.0,城西街道,156100.0
230883.0,抚远市,6047.0,8.0,抚远镇,156500.0
230822.0,桦南县,4418.0,41.0,桦南镇,154400.0
230826.0,桦川县,2228.0,20.0,悦来镇,154300.0
230828.0,汤原县,3420.0,24.0,汤原镇,154700.0
230900.0,七台河市,6221.0,77.0,桃山区,154600.0
230903.0,桃山区,74.0,19.0,东进街,154600.0
230902.0,新兴区,2003.0,17.0,环城公路,154604.0
230904.0,茄子河区,1569.0,11.0,东安街,154622.0
230921.0,勃利县,2575.0,30.0,勃利镇,154500.0
231000.0,牡丹江市,38827.0,250.0,东安区,157000.0
231002.0,东安区,581.0,20.0,新安街道,157000.0
231003.0,阳明区,1096.0,21.0,阳明街道,157013.0
231004.0,爱民区,437.0,21.0,向阳街道,157009.0
231005.0,西安区,246.0,24.0,先峰街道,157000.0
231081.0,绥芬河市,422.0,7.0,绥芬河镇,157300.0
231083.0,海林市,8816.0,36.0,海林镇,157100.0
231084.0,宁安市,7227.0,41.0,宁安镇,157400.0
231085.0,穆棱市,6247.0,27.0,八面通镇,157500.0
231086.0,东宁市,7117.0,20.0,东宁镇,157200.0
231025.0,林口县,6638.0,33.0,林口镇,157600.0
231100.0,黑河市,68285.0,158.0,爱辉区,164300.0
231102.0,爱辉区,14446.0,18.0,兴安街道,164300.0
231181.0,北安市,7194.0,42.0,铁西街道,164000.0
231182.0,五大连池市,9874.0,33.0,青山街道,164100.0
231183.0,嫩江市,15109.0,46.0,嫩江镇,161400.0
231123.0,逊克县,17344.0,9.0,奇克镇,164400.0
231124.0,孙吴县,4318.0,9.0,孙吴镇,164200.0
231200.0,绥化市,35211.0,521.0,北林区,152000.0
231202.0,北林区,2723.0,81.0,大有街道,152000.0
231281.0,安达市,3586.0,45.0,安达镇,151400.0
231282.0,肇东市,4330.0,85.0,肇东镇,151100.0
231283.0,海伦市,4667.0,75.0,海伦镇,152300.0
231221.0,望奎县,2299.0,44.0,望奎镇,152100.0
231222.0,兰西县,2499.0,48.0,兰西镇,151500.0
231223.0,青冈县,2686.0,44.0,青冈镇,151600.0
231224.0,庆安县,5607.0,36.0,庆安镇,152400.0
231225.0,明水县,2308.0,33.0,明水镇,151700.0
231226.0,绥棱县,4506.0,29.0,绥棱镇,152200.0
232700.0,大兴安岭地区,46755.0,42.0,加格达奇,165000.0
232701.0,漠河市,18367.0,7.0,西林吉镇,165300.0
232721.0,呼玛县,14285.0,23.0,呼玛镇,165100.0
232722.0,塔河县,14103.0,7.0,塔河镇,165200.0
320100.0,南京市,6586.0,710.0,玄武区,210000.0
320102.0,玄武区,75.0,47.0,梅园新村街道,210018.0
320104.0,秦淮区,49.0,69.0,五老村街道,210001.0
320105.0,建邺区,83.0,41.0,莫愁湖街道,210019.0
320106.0,鼓楼区,53.0,92.0,宁海路街道,210009.0
320111.0,浦口区,911.0,76.0,江浦街道,211800.0
320113.0,栖霞区,395.0,53.0,尧化街道,210046.0
320114.0,雨花台区,132.0,31.0,雨花街道,210012.0
320115.0,江宁区,1563.0,116.0,东山街道,211100.0
320116.0,六合区,1471.0,94.0,雄州街道,211500.0
320117.0,溧水区,1064.0,45.0,永阳街道,211200.0
320118.0,高淳区,790.0,45.0,淳溪街道,211300.0
320200.0,无锡市,4572.0,503.0,梁溪区,214000.0
320213.0,梁溪区,72.0,79.0,崇安寺街道,214001.0
320205.0,锡山区,399.0,47.0,东亭街道,214101.0
320206.0,惠山区,325.0,50.0,堰桥街道,214174.0
320211.0,滨湖区,572.0,54.0,蠡湖街道,214123.0
320214.0,新吴区,220.0,38.0,新安街道,214135.0
320281.0,江阴市,987.0,126.0,澄江街道,214400.0
320282.0,宜兴市,1997.0,108.0,宜城街道,214200.0
320300.0,徐州市,11445.0,1042.0,云龙区,221000.0
320303.0,云龙区,118.0,38.0,大郭庄街道,221007.0
320302.0,鼓楼区,66.0,33.0,牌楼街道,221005.0
320305.0,贾汪区,612.0,52.0,大泉街道,221011.0
320311.0,泉山区,100.0,57.0,奎山街道,221006.0
320312.0,铜山区,1871.0,133.0,铜山街道,221100.0
320381.0,新沂市,1571.0,112.0,新安街道,221400.0
320382.0,邳州市,2088.0,194.0,东湖街道,221300.0
320321.0,丰县,1446.0,121.0,凤城街道,221700.0
320322.0,沛县,1806.0,129.0,汉源街道,221600.0
320324.0,睢宁县,1767.0,142.0,睢河街道,221200.0
320400.0,常州市,4372.0,385.0,新北区,213000.0
320411.0,新北区,509.0,61.0,新桥街道,213022.0
320402.0,天宁区,154.0,48.0,兰陵街道,213017.0
320404.0,钟楼区,133.0,44.0,北港街道,213023.0
320412.0,武进区,1065.0,98.0,湖塘镇,213100.0
320413.0,金坛区,976.0,55.0,西城街道,213200.0
320481.0,溧阳市,1535.0,79.0,溧城街道,213300.0
320500.0,苏州市,8395.0,723.0,姑苏区,215000.0
320508.0,姑苏区,83.0,74.0,苏锦街道,215031.0
320505.0,虎丘区,332.0,43.0,狮山街道,215004.0
320506.0,吴中区,2231.0,70.0,长桥街道,215100.0
320507.0,相城区,490.0,45.0,澄阳街道,215100.0
320509.0,吴江区,1238.0,86.0,松陵街道,215200.0
320581.0,常熟市,1276.0,107.0,虞山街道,215500.0
320582.0,张家港市,990.0,93.0,杨舍镇,215600.0
320583.0,昆山市,932.0,98.0,玉山镇,215300.0
320585.0,太仓市,823.0,50.0,娄东街道,215400.0
320600.0,南通市,8397.0,760.0,崇川区,226000.0
320613.0,崇川区,355.0,90.0,虹桥街道,226001.0
320612.0,通州区,1562.0,125.0,金新街道,226300.0
320614.0,海门区,939.0,99.0,海门街道,226100.0
320681.0,启东市,1208.0,110.0,汇龙镇,226200.0
320682.0,如皋市,1492.0,141.0,如城街道,226500.0
320685.0,海安市,1108.0,92.0,海安街道,226600.0
320623.0,如东县,1733.0,101.0,城中街道,226400.0
320700.0,连云港市,7614.0,534.0,海州区,222000.0
320706.0,海州区,700.0,80.0,新浦街道,222003.0
320703.0,连云区,797.0,25.0,海州湾街道,222042.0
320707.0,赣榆区,1514.0,120.0,青口镇,222100.0
320722.0,东海县,2037.0,125.0,牛山街道,222300.0
320723.0,灌云县,1538.0,103.0,伊山镇,222200.0
320724.0,灌南县,1028.0,82.0,新安镇,222500.0
320800.0,淮安市,9816.0,560.0,清江浦区,223000.0
320803.0,淮安区,1452.0,114.0,淮城街道,223200.0
320804.0,淮阴区,1264.0,91.0,长江路街道,223300.0
320812.0,清江浦区,310.0,57.0,城南街道,223001.0
320813.0,洪泽区,1273.0,37.0,高良涧街道,223100.0
320826.0,涟水县,1676.0,112.0,涟城街道,223400.0
320830.0,盱眙县,2497.0,80.0,盱城街道,211700.0
320831.0,金湖县,1344.0,35.0,黎城街道,211600.0
320900.0,盐城市,16723.0,821.0,亭湖区,224000.0
320902.0,亭湖区,815.0,69.0,东亭湖街道,224005.0
320903.0,盐都区,1047.0,71.0,盐渎街道,224055.0
320904.0,大丰区,3059.0,71.0,丰华街道,224100.0
320981.0,东台市,3221.0,109.0,东台镇,224200.0
320921.0,响水县,1461.0,62.0,响水镇,224600.0
320922.0,滨海县,1915.0,122.0,东坎街道,224500.0
320923.0,阜宁县,1439.0,112.0,阜城街道,224400.0
320924.0,射阳县,2606.0,95.0,合德镇,224300.0
320925.0,建湖县,1160.0,78.0,塘河街道,224700.0
321000.0,扬州市,6504.0,457.0,邗江区,225000.0
321003.0,邗江区,553.0,77.0,邗上街道,225100.0
321002.0,广陵区,335.0,49.0,汶河街道,225002.0
321012.0,江都区,1330.0,104.0,仙女镇,225200.0
321081.0,仪征市,902.0,59.0,真州镇,211400.0
321084.0,高邮市,1922.0,80.0,高邮街道,225600.0
321023.0,宝应县,1462.0,88.0,安宜镇,225800.0
321100.0,镇江市,3631.0,270.0,京口区,212000.0
321102.0,京口区,125.0,31.0,正东路街道,212001.0
321111.0,润州区,130.0,24.0,七里甸街道,212004.0
321112.0,丹徒区,611.0,29.0,宜城街道,212100.0
321181.0,丹阳市,1047.0,80.0,曲阿街道,212300.0
321182.0,扬中市,331.0,28.0,三茅街道,212200.0
321183.0,句容市,1387.0,59.0,崇明街道,212400.0
321200.0,泰州市,5788.0,501.0,海陵区,225300.0
321202.0,海陵区,357.0,60.0,城中街道,225300.0
321203.0,高港区,334.0,26.0,口岸街道,225321.0
321204.0,姜堰区,858.0,77.0,三水街道,225500.0
321281.0,兴化市,2395.0,154.0,昭阳街道,225700.0
321282.0,靖江市,656.0,66.0,靖城街道,214500.0
321283.0,泰兴市,1170.0,117.0,延令街道,225400.0
321300.0,宿迁市,8405.0,592.0,宿城区,223800.0
321302.0,宿城区,926.0,112.0,双庄街道,223800.0
321311.0,宿豫区,1108.0,66.0,豫新街道,223800.0
321322.0,沭阳县,2299.0,199.0,沭城街道,223600.0
321323.0,泗阳县,1378.0,106.0,众兴街道,223700.0
321324.0,泗洪县,2694.0,110.0,大楼街道,223900.0
330100.0,杭州市,16596.0,759.0,上城区,310000.0
330102.0,上城区,122.0,132.35,望江街道,310008.0
330105.0,拱墅区,119.0,112.1,拱宸桥街道,310015.0
330106.0,西湖区,263.0,77.0,灵隐街道,310013.0
330108.0,滨江区,73.0,28.0,西兴街道,310051.0
330109.0,萧山区,931.0,201.17,城厢街道,311201.0
330110.0,余杭区,940.0,122.67,仓前街道,311121.0
330111.0,富阳区,1808.0,69.0,富春街道,311400.0
330112.0,临安区,3124.0,54.0,锦城街道,311300.0
330113.0,临平区,282.0,117.58,临平街道,311100.0
330114.0,钱塘区,338.0,76.92,河庄街道,311222.0
330182.0,建德市,2364.0,51.0,新安江街道,311600.0
330122.0,桐庐县,1780.0,42.0,城南街道,311500.0
330127.0,淳安县,4452.0,46.0,千岛湖镇,311700.0
330200.0,宁波市,9365.0,608.0,海曙区,315000.0
330203.0,海曙区,595.0,63.0,江厦街道,315000.0
330205.0,江北区,209.0,26.0,外滩街道,315020.0
330206.0,北仑区,585.0,43.0,新碶街道,315800.0
330211.0,镇海区,218.0,27.0,招宝山街道,315200.0
330212.0,鄞州区,814.0,93.0,首南街道,315100.0
330213.0,奉化区,1268.0,48.0,锦屏街道,315500.0
330281.0,余姚市,1346.0,84.0,兰江街道,315400.0
330282.0,慈溪市,1154.0,106.0,白沙路街道,315300.0
330225.0,象山县,1172.0,55.0,丹东街道,315700.0
330226.0,宁海县,1880.0,63.0,跃龙街道,315600.0
330300.0,温州市,11784.0,832.0,鹿城区,325000.0
330302.0,鹿城区,294.0,79.0,五马街道,325000.0
330303.0,龙湾区,228.0,34.0,永中街道,325013.0
330304.0,瓯海区,615.0,46.0,娄桥街道,325005.0
330305.0,洞头区,151.0,15.0,北岙街道,325700.0
330381.0,瑞安市,1278.0,126.0,安阳街道,325200.0
330382.0,乐清市,1174.0,131.0,城东街道,325600.0
330383.0,龙港市,122.0,38.0,镇前路,325802.0
330324.0,永嘉县,2674.0,99.0,北城街道,325100.0
330326.0,平阳县,1042.0,88.0,昆阳镇,325400.0
330327.0,苍南县,1150.0,97.0,灵溪镇,325800.0
330328.0,文成县,1294.0,41.0,大峃镇,325300.0
330329.0,泰顺县,1762.0,37.0,罗阳镇,325500.0
330400.0,嘉兴市,3915.0,364.0,南湖区,314000.0
330402.0,南湖区,426.0,53.0,东栅街道,314051.0
330411.0,秀洲区,542.0,41.0,新城街道,314031.0
