CityName,CityShortName,CityCode,ParentCode,LastUpdate,totalConfirmed,totalHealed,totalDeath,incrConfirmed,incrHealed,incrDeath
沧州市,,1309,13,2022-04-22,,,,,,
廊坊市,,1310,13,2022-04-22,,,,,,
衡水市,,1311,13,2022-04-22,,,,,,
定州市,,139001,13,2022-04-22,,,,,,
辛集市,,139002,13,2022-04-22,,,,,,
山西省,山西,14,0,2022-04-21,403,341,0,9,3,0
太原市,,1401,14,2022-04-22,,,,,,
大同市,,1402,14,2022-04-22,,,,,,
阳泉市,,1403,14,2022-04-22,,,,,,
长治市,,1404,14,2022-04-22,,,,,,
晋城市,,1405,14,2022-04-22,,,,,,
朔州市,,1406,14,2022-04-22,,,,,,
晋中市,,1407,14,2022-04-22,,,,,,
运城市,,1408,14,2022-04-22,,,,,,
忻州市,,1409,14,2022-04-22,,,,,,
临汾市,,1410,14,2022-04-22,,,,,,
吕梁市,,1411,14,2022-04-22,,,,,,
内蒙古自治区,内蒙古,15,0,2022-04-21,1693,1683,1,0,0,0
呼和浩特市,,1501,15,2022-04-22,,,,,,
包头市,,1502,15,2022-04-22,,,,,,
乌海市,,1503,15,2022-04-22,,,,,,
赤峰市,,1504,15,2022-04-22,,,,,,
通辽市,,1505,15,2022-04-22,,,,,,
鄂尔多斯市,,1506,15,2022-04-22,,,,,,
呼伦贝尔市,,1507,15,2022-04-22,,,,,,
巴彦淖尔市,,1508,15,2022-04-22,,,,,,
乌兰察布市,,1509,15,2022-04-22,,,,,,
兴安盟,,1522,15,2022-04-22,,,,,,
锡林郭勒盟,,1525,15,2022-04-22,,,,,,
阿拉善盟,,1529,15,2022-04-22,,,,,,
辽宁省,辽宁,21,0,2022-04-21,1613,1591,2,0,0,0
沈阳市,,2101,21,2022-04-22,,,,,,
大连市,,2102,21,2022-04-22,,,,,,
鞍山市,,2103,21,2022-04-22,,,,,,
抚顺市,,2104,21,2022-04-22,,,,,,
本溪市,,2105,21,2022-04-22,,,,,,
丹东市,,2106,21,2022-04-22,,,,,,
锦州市,,2107,21,2022-04-22,,,,,,
营口市,,2108,21,2022-04-22,,,,,,
阜新市,,2109,21,2022-04-22,,,,,,
辽阳市,,2110,21,2022-04-22,,,,,,
盘锦市,,2111,21,2022-04-22,,,,,,
铁岭市,,2112,21,2022-04-22,,,,,,
朝阳市,,2113,21,2022-04-22,,,,,,
葫芦岛市,,2114,21,2022-04-22,,,,,,
吉林省,吉林,22,0,2022-04-21,39549,33105,5,133,603,0
长春市,,2201,22,2022-04-22,,,,,,
吉林市,吉林,2202,22,2022-04-21,39549,33105,5,133,603,0
四平市,,2203,22,2022-04-22,,,,,,
辽源市,,2204,22,2022-04-22,,,,,,
通化市,,2205,22,2022-04-22,,,,,,
白山市,,2206,22,2022-04-22,,,,,,
松原市,,2207,22,2022-04-22,,,,,,
白城市,,2208,22,2022-04-22,,,,,,
延边朝鲜族自治州,,2224,22,2022-04-22,,,,,,
黑龙江省,黑龙江,23,0,2022-04-21,2718,2472,13,45,0,0
哈尔滨市,,2301,23,2022-04-22,,,,,,
齐齐哈尔市,,2302,23,2022-04-22,,,,,,
鸡西市,,2303,23,2022-04-22,,,,,,
鹤岗市,,2304,23,2022-04-22,,,,,,
双鸭山市,,2305,23,2022-04-22,,,,,,
大庆市,,2306,23,2022-04-22,,,,,,
伊春市,,2307,23,2022-04-22,,,,,,
佳木斯市,,2308,23,2022-04-22,,,,,,
七台河市,,2309,23,2022-04-22,,,,,,
牡丹江市,,2310,23,2022-04-22,,,,,,
黑河市,,2311,23,2022-04-22,,,,,,
绥化市,,2312,23,2022-04-22,,,,,,
大兴安岭地区,,2327,23,2022-04-22,,,,,,
上海市,上海,31,0,2022-04-21,35077,12923,24,2495,1685,7
黄浦区,,310101,31,2022-04-22,,,,,,
徐汇区,,310104,31,2022-04-22,,,,,,
长宁区,,310105,31,2022-04-22,,,,,,
静安区,,310106,31,2022-04-22,,,,,,
普陀区,,310107,31,2022-04-22,,,,,,
虹口区,,310109,31,2022-04-22,,,,,,
杨浦区,,310110,31,2022-04-22,,,,,,
闵行区,,310112,31,2022-04-22,,,,,,
宝山区,,310113,31,2022-04-22,,,,,,
嘉定区,,310114,31,2022-04-22,,,,,,
浦东新区,,310115,31,2022-04-22,,,,,,
金山区,,310116,31,2022-04-22,,,,,,
松江区,,310117,31,2022-04-22,,,,,,
青浦区,,310118,31,2022-04-22,,,,,,
奉贤区,,310120,31,2022-04-22,,,,,,
崇明区,,310151,31,2022-04-22,,,,,,
江苏省,江苏,32,0,2022-04-21,2148,2058,0,8,7,0
南京市,,3201,32,2022-04-22,,,,,,
无锡市,,3202,32,2022-04-22,,,,,,
徐州市,,3203,32,2022-04-22,,,,,,
常州市,,3204,32,2022-04-22,,,,,,
苏州市,,3205,32,2022-04-22,,,,,,
南通市,,3206,32,2022-04-22,,,,,,
连云港市,,3207,32,2022-04-22,,,,,,
淮安市,,3208,32,2022-04-22,,,,,,
盐城市,,3209,32,2022-04-22,,,,,,
扬州市,,3210,32,2022-04-22,,,,,,
镇江市,,3211,32,2022-04-22,,,,,,
泰州市,,3212,32,2022-04-22,,,,,,
宿迁市,,3213,32,2022-04-22,,,,,,
浙江省,浙江,33,0,2022-04-21,2941,2373,1,8,16,0
杭州市,,3301,33,2022-04-22,,,,,,
宁波市,,3302,33,2022-04-22,,,,,,
温州市,,3303,33,2022-04-22,,,,,,
嘉兴市,,3304,33,2022-04-22,,,,,,
湖州市,,3305,33,2022-04-22,,,,,,
绍兴市,,3306,33,2022-04-22,,,,,,
金华市,,3307,33,2022-04-22,,,,,,
衢州市,,3308,33,2022-04-22,,,,,,
舟山市,,3309,33,2022-04-22,,,,,,
台州市,,3310,33,2022-04-22,,,,,,
丽水市,,3311,33,2022-04-22,,,,,,
安徽省,安徽,34,0,2022-04-21,1060,1044,6,0,0,0
合肥市,,3401,34,2022-04-22,,,,,,
芜湖市,,3402,34,2022-04-22,,,,,,
蚌埠市,,3403,34,2022-04-22,,,,,,
淮南市,,3404,34,2022-04-22,,,,,,
马鞍山市,,3405,34,2022-04-22,,,,,,
淮北市,,3406,34,2022-04-22,,,,,,
铜陵市,,3407,34,2022-04-22,,,,,,
安庆市,,3408,34,2022-04-22,,,,,,
黄山市,,3410,34,2022-04-22,,,,,,
滁州市,,3411,34,2022-04-22,,,,,,
阜阳市,,3412,34,2022-04-22,,,,,,
宿州市,,3413,34,2022-04-22,,,,,,
六安市,,3415,34,2022-04-22,,,,,,
亳州市,,3416,34,2022-04-22,,,,,,
池州市,,3417,34,2022-04-22,,,,,,
宣城市,,3418,34,2022-04-22,,,,,,
福建省,福建,35,0,2022-04-21,2986,2860,1,2,12,0
福州市,,3501,35,2022-04-22,,,,,,
厦门市,,3502,35,2022-04-22,,,,,,
莆田市,,3503,35,2022-04-22,,,,,,
三明市,,3504,35,2022-04-22,,,,,,
泉州市,,3505,35,2022-04-22,,,,,,
漳州市,,3506,35,2022-04-22,,,,,,
南平市,,3507,35,2022-04-22,,,,,,
龙岩市,,3508,35,2022-04-22,,,,,,
宁德市,,3509,35,2022-04-22,,,,,,
江西省,江西,36,0,2022-04-21,1115,1072,1,25,2,0
南昌市,,3601,36,2022-04-22,,,,,,
景德镇市,,3602,36,2022-04-22,,,,,,
萍乡市,,3603,36,2022-04-22,,,,,,
九江市,,3604,36,2022-04-22,,,,,,
新余市,,3605,36,2022-04-22,,,,,,
鹰潭市,,3606,36,2022-04-22,,,,,,
赣州市,,3607,36,2022-04-22,,,,,,
吉安市,,3608,36,2022-04-22,,,,,,
宜春市,,3609,36,2022-04-22,,,,,,
抚州市,,3610,36,2022-04-22,,,,,,
上饶市,,3611,36,2022-04-22,,,,,,
山东省,山东,37,0,2022-04-21,2670,2556,7,1,9,0
济南市,,3701,37,2022-04-22,,,,,,
青岛市,,3702,37,2022-04-22,,,,,,
淄博市,,3703,37,2022-04-22,,,,,,
枣庄市,,3704,37,2022-04-22,,,,,,
东营市,,3705,37,2022-04-22,,,,,,
烟台市,,3706,37,2022-04-22,,,,,,
潍坊市,,3707,37,2022-04-22,,,,,,
济宁市,,3708,37,2022-04-22,,,,,,
泰安市,,3709,37,2022-04-22,,,,,,
威海市,,3710,37,2022-04-22,,,,,,
日照市,,3711,37,2022-04-22,,,,,,
莱芜市,,3712,37,2022-04-22,,,,,,
临沂市,,3713,37,2022-04-22,,,,,,
德州市,,3714,37,2022-04-22,,,,,,
聊城市,,3715,37,2022-04-22,,,,,,
滨州市,,3716,37,2022-04-22,,,,,,
菏泽市,,3717,37,2022-04-22,,,,,,
河南省,河南,41,0,2022-04-21,2862,2817,22,3,0,0
郑州市,,4101,41,2022-04-22,,,,,,
开封市,,4102,41,2022-04-22,,,,,,
洛阳市,,4103,41,2022-04-22,,,,,,
平顶山市,,4104,41,2022-04-22,,,,,,
安阳市,,4105,41,2022-04-22,,,,,,
鹤壁市,,4106,41,2022-04-22,,,,,,
新乡市,,4107,41,2022-04-22,,,,,,
焦作市,,4108,41,2022-04-22,,,,,,
濮阳市,,4109,41,2022-04-22,,,,,,
许昌市,,4110,41,2022-04-22,,,,,,
漯河市,,4111,41,2022-04-22,,,,,,
三门峡市,,4112,41,2022-04-22,,,,,,
南阳市,,4113,41,2022-04-22,,,,,,
商丘市,,4114,41,2022-04-22,,,,,,
信阳市,,4115,41,2022-04-22,,,,,,
周口市,,4116,41,2022-04-22,,,,,,
驻马店市,,4117,41,2022-04-22,,,,,,
济源市,,419001,41,2022-04-22,,,,,,
湖北省,湖北,42,0,2022-04-21,68396,63880,4512,0,1,0
武汉市,,4201,42,2022-04-22,,,,,,
黄石市,,4202,42,2022-04-22,,,,,,
十堰市,,4203,42,2022-04-22,,,,,,
宜昌市,,4205,42,2022-04-22,,,,,,
襄阳市,,4206,42,2022-04-22,,,,,,
鄂州市,,4207,42,2022-04-22,,,,,,
荆门市,,4208,42,2022-04-22,,,,,,
孝感市,,4209,42,2022-04-22,,,,,,
荆州市,,4210,42,2022-04-22,,,,,,
黄冈市,,4211,42,2022-04-22,,,,,,
咸宁市,,4212,42,2022-04-22,,,,,,
随州市,,4213,42,2022-04-22,,,,,,
恩施土家族苗族自治州,,4228,42,2022-04-22,,,,,,
仙桃市,,429004,42,2022-04-22,,,,,,
潜江市,,429005,42,2022-04-22,,,,,,
天门市,,429006,42,2022-04-22,,,,,,
神农架林区,,429021,42,2022-04-22,,,,,,
湖南省,湖南,43,0,2022-04-21,1343,1327,4,3,0,0
长沙市,,4301,43,2022-04-22,,,,,,
株洲市,,4302,43,2022-04-22,,,,,,
湘潭市,,4303,43,2022-04-22,,,,,,
衡阳市,,4304,43,2022-04-22,,,,,,
邵阳市,,4305,43,2022-04-22,,,,,,
岳阳市,,4306,43,2022-04-22,,,,,,
常德市,,4307,43,2022-04-22,,,,,,
张家界市,,4308,43,2022-04-22,,,,,,
益阳市,,4309,43,2022-04-22,,,,,,
郴州市,,4310,43,2022-04-22,,,,,,
永州市,,4311,43,2022-04-22,,,,,,
怀化市,,4312,43,2022-04-22,,,,,,
娄底市,,4313,43,2022-04-22,,,,,,
湘西土家族苗族自治州,,4331,43,2022-04-22,,,,,,
广东省,广东,44,0,2022-04-21,6946,6643,8,15,10,0
广州市,,4401,44,2022-04-22,,,,,,
韶关市,,4402,44,2022-04-22,,,,,,
深圳市,,4403,44,2022-04-22,,,,,,
珠海市,,4404,44,2022-04-22,,,,,,
汕头市,,4405,44,2022-04-22,,,,,,
佛山市,,4406,44,2022-04-22,,,,,,
江门市,,4407,44,2022-04-22,,,,,,
湛江市,,4408,44,2022-04-22,,,,,,
茂名市,,4409,44,2022-04-22,,,,,,
肇庆市,,4412,44,2022-04-22,,,,,,
惠州市,,4413,44,2022-04-22,,,,,,
梅州市,,4414,44,2022-04-22,,,,,,
汕尾市,,4415,44,2022-04-22,,,,,,
河源市,,4416,44,2022-04-22,,,,,,
阳江市,,4417,44,2022-04-22,,,,,,
清远市,,4418,44,2022-04-22,,,,,,
潮州市,,4451,44,2022-04-22,,,,,,
揭阳市,,4452,44,2022-04-22,,,,,,
云浮市,,4453,44,2022-04-22,,,,,,
东莞市,,4419,44,2022-04-22,,,,,,
中山市,,4420,44,2022-04-22,,,,,,
广西壮族自治区,广西,45,0,2022-04-21,1561,1488,2,0,4,0
南宁市,,4501,45,2022-04-22,,,,,,
柳州市,,4502,45,2022-04-22,,,,,,
桂林市,,4503,45,2022-04-22,,,,,,
梧州市,,4504,45,2022-04-22,,,,,,
北海市,,4505,45,2022-04-22,,,,,,
防城港市,,4506,45,2022-04-22,,,,,,
钦州市,,4507,45,2022-04-22,,,,,,
贵港市,,4508,45,2022-04-22,,,,,,
玉林市,,4509,45,2022-04-22,,,,,,
百色市,,4510,45,2022-04-22,,,,,,
贺州市,,4511,45,2022-04-22,,,,,,
河池市,,4512,45,2022-04-22,,,,,,
来宾市,,4513,45,2022-04-22,,,,,,
崇左市,,4514,45,2022-04-22,,,,,,
海南省,海南,46,0,2022-04-21,285,203,6,0,0,0
海口市,,4601,46,2022-04-22,,,,,,
三亚市,,4602,46,2022-04-22,,,,,,
三沙市,,4603,46,2022-04-22,,,,,,
五指山市,,469001,46,2022-04-22,,,,,,
琼海市,,469002,46,2022-04-22,,,,,,
文昌市,,469005,46,2022-04-22,,,,,,
万宁市,,469006,46,2022-04-22,,,,,,
东方市,,469007,46,2022-04-22,,,,,,
定安县,,469021,46,2022-04-22,,,,,,
屯昌县,,469022,46,2022-04-22,,,,,,
澄迈县,,469023,46,2022-04-22,,,,,,
临高县,,469024,46,2022-04-22,,,,,,
白沙黎族自治县,,469025,46,2022-04-22,,,,,,
昌江黎族自治县,,469026,46,2022-04-22,,,,,,
乐东黎族自治县,,469027,46,2022-04-22,,,,,,
陵水黎族自治县,,469028,46,2022-04-22,,,,,,
保亭黎族苗族自治县,,469029,46,2022-04-22,,,,,,
琼中黎族苗族自治县,,469030,46,2022-04-22,,,,,,
儋州市,,4604,46,2022-04-22,,,,,,
重庆市,重庆,50,0,2022-04-21,694,687,6,0,0,0
万州区,,500101,50,2022-04-22,,,,,,
涪陵区,,500102,50,2022-04-22,,,,,,
渝中区,,500103,50,2022-04-22,,,,,,
大渡口区,,500104,50,2022-04-22,,,,,,
江北区,,500105,50,2022-04-22,,,,,,
沙坪坝区,,500106,50,2022-04-22,,,,,,
九龙坡区,,500107,50,2022-04-22,,,,,,
南岸区,,500108,50,2022-04-22,,,,,,
北碚区,,500109,50,2022-04-22,,,,,,
綦江区,,500110,50,2022-04-22,,,,,,
大足区,,500111,50,2022-04-22,,,,,,
渝北区,,500112,50,2022-04-22,,,,,,
巴南区,,500113,50,2022-04-22,,,,,,
黔江区,,500114,50,2022-04-22,,,,,,
长寿区,,500115,50,2022-04-22,,,,,,
江津区,,500116,50,2022-04-22,,,,,,
合川区,,500117,50,2022-04-22,,,,,,
永川区,,500118,50,2022-04-22,,,,,,
南川区,,500119,50,2022-04-22,,,,,,
璧山区,,500120,50,2022-04-22,,,,,,
铜梁区,,500151,50,2022-04-22,,,,,,
潼南区,,500152,50,2022-04-22,,,,,,
荣昌区,,500153,50,2022-04-22,,,,,,
开州区,,500154,50,2022-04-22,,,,,,
县,,5002,50,2022-04-22,,,,,,
四川省,四川,51,0,2022-04-21,1991,1928,3,3,6,0
成都市,,5101,51,2022-04-22,,,,,,
自贡市,,5103,51,2022-04-22,,,,,,
攀枝花市,,5104,51,2022-04-22,,,,,,
泸州市,,5105,51,2022-04-22,,,,,,
德阳市,,5106,51,2022-04-22,,,,,,
绵阳市,,5107,51,2022-04-22,,,,,,
广元市,,5108,51,2022-04-22,,,,,,
遂宁市,,5109,51,2022-04-22,,,,,,
内江市,,5110,51,2022-04-22,,,,,,
乐山市,,5111,51,2022-04-22,,,,,,
南充市,,5113,51,2022-04-22,,,,,,
眉山市,,5114,51,2022-04-22,,,,,,
宜宾市,,5115,51,2022-04-22,,,,,,
广安市,,5116,51,2022-04-22,,,,,,
达州市,,5117,51,2022-04-22,,,,,,
雅安市,,5118,51,2022-04-22,,,,,,
巴中市,,5119,51,2022-04-22,,,,,,
资阳市,,5120,51,2022-04-22,,,,,,
阿坝藏族羌族自治州,,5132,51,2022-04-22,,,,,,
甘孜藏族自治州,,5133,51,2022-04-22,,,,,,
凉山彝族自治州,,5134,51,2022-04-22,,,,,,
贵州省,贵州,52,0,2022-04-21,179,175,2,0,0,0
贵阳市,,5201,52,2022-04-22,,,,,,
六盘水市,,5202,52,2022-04-22,,,,,,
遵义市,,5203,52,2022-04-22,,,,,,
安顺市,,5204,52,2022-04-22,,,,,,
毕节市,,5205,52,2022-04-22,,,,,,
铜仁市,,5206,52,2022-04-22,,,,,,
黔西南布依族苗族自治州,,5223,52,2022-04-22,,,,,,
黔东南苗族侗族自治州,,5226,52,2022-04-22,,,,,,
黔南布依族苗族自治州,,5227,52,2022-04-22,,,,,,
云南省,云南,53,0,2022-04-21,2103,2068,2,2,3,0
昆明市,,5301,53,2022-04-22,,,,,,
曲靖市,,5303,53,2022-04-22,,,,,,
玉溪市,,5304,53,2022-04-22,,,,,,
保山市,,5305,53,2022-04-22,,,,,,
昭通市,,5306,53,2022-04-22,,,,,,
丽江市,,5307,53,2022-04-22,,,,,,
普洱市,,5308,53,2022-04-22,,,,,,
临沧市,,5309,53,2022-04-22,,,,,,
楚雄彝族自治州,,5323,53,2022-04-22,,,,,,
红河哈尼族彝族自治州,,5325,53,2022-04-22,,,,,,
文山壮族苗族自治州,,5326,53,2022-04-22,,,,,,
西双版纳傣族自治州,,5328,53,2022-04-22,,,,,,
大理白族自治州,,5329,53,2022-04-22,,,,,,
德宏傣族景颇族自治州,,5331,53,2022-04-22,,,,,,
怒江傈僳族自治州,,5333,53,2022-04-22,,,,,,
迪庆藏族自治州,,5334,53,2022-04-22,,,,,,
西藏自治区,西藏,54,0,2022-04-21,1,1,0,0,0,0
拉萨市,,5401,54,2022-04-22,,,,,,
日喀则市,,5402,54,2022-04-22,,,,,,
昌都市,,5403,54,2022-04-22,,,,,,
林芝市,,5404,54,2022-04-22,,,,,,
山南市,,5405,54,2022-04-22,,,,,,
那曲地区,,5424,54,2022-04-22,,,,,,
阿里地区,,5425,54,2022-04-22,,,,,,
陕西省,陕西,61,0,2022-04-21,3273,3241,3,5,6,0
西安市,,6101,61,2022-04-22,,,,,,
铜川市,,6102,61,2022-04-22,,,,,,
宝鸡市,,6103,61,2022-04-22,,,,,,
咸阳市,,6104,61,2022-04-22,,,,,,
渭南市,,6105,61,2022-04-22,,,,,,
延安市,,6106,61,2022-04-22,,,,,,
汉中市,,6107,61,2022-04-22,,,,,,
榆林市,,6108,61,2022-04-22,,,,,,
安康市,,6109,61,2022-04-22,,,,,,
商洛市,,6110,61,2022-04-22,,,,,,
甘肃省,甘肃,62,0,2022-04-21,681,679,2,0,0,0
兰州市,,6201,62,2022-04-22,,,,,,
金昌市,,6203,62,2022-04-22,,,,,,
白银市,,6204,62,2022-04-22,,,,,,
天水市,,6205,62,2022-04-22,,,,,,
武威市,,6206,62,2022-04-22,,,,,,
张掖市,,6207,62,2022-04-22,,,,,,
平凉市,,6208,62,2022-04-22,,,,,,
酒泉市,,6209,62,2022-04-22,,,,,,
庆阳市,,6210,62,2022-04-22,,,,,,
定西市,,6211,62,2022-04-22,,,,,,
陇南市,,6212,62,2022-04-22,,,,,,
临夏回族自治州,,6229,62,2022-04-22,,,,,,
甘南藏族自治州,,6230,62,2022-04-22,,,,,,
嘉峪关市,,620201,62,2022-04-22,,,,,,
青海省,青海,63,0,2022-04-21,71,46,0,1,2,0
西宁市,,6301,63,2022-04-22,,,,,,
海东市,,6302,63,2022-04-22,,,,,,
海北藏族自治州,,6322,63,2022-04-22,,,,,,
黄南藏族自治州,,6323,63,2022-04-22,,,,,,
海南藏族自治州,海南,6325,63,2022-04-21,285,203,6,0,0,0
果洛藏族自治州,,6326,63,2022-04-22,,,,,,
玉树藏族自治州,,6327,63,2022-04-22,,,,,,
海西蒙古族藏族自治州,,6328,63,2022-04-22,,,,,,
宁夏回族自治区,宁夏,64,0,2022-04-21,122,122,0,0,0,0
银川市,,6401,64,2022-04-22,,,,,,
石嘴山市,,6402,64,2022-04-22,,,,,,
吴忠市,,6403,64,2022-04-22,,,,,,
固原市,,6404,64,2022-04-22,,,,,,
中卫市,,6405,64,2022-04-22,,,,,,
新疆维吾尔自治区,新疆,65,0,2022-04-21,999,996,3,0,0,0
乌鲁木齐市,,6501,65,2022-04-22,,,,,,
克拉玛依市,,6502,65,2022-04-22,,,,,,
吐鲁番市,,6504,65,2022-04-22,,,,,,
哈密市,,6505,65,2022-04-22,,,,,,
昌吉回族自治州,,6523,65,2022-04-22,,,,,,
博尔塔拉蒙古自治州,,6527,65,2022-04-22,,,,,,
巴音郭楞蒙古自治州,,6528,65,2022-04-22,,,,,,
阿克苏地区,,6529,65,2022-04-22,,,,,,
克孜勒苏柯尔克孜自治州,,6530,65,2022-04-22,,,,,,
喀什地区,,6531,65,2022-04-22,,,,,,
和田地区,,6532,65,2022-04-22,,,,,,
伊犁哈萨克自治州,,6540,65,2022-04-22,,,,,,
塔城地区,,6542,65,2022-04-22,,,,,,
阿勒泰地区,,6543,65,2022-04-22,,,,,,
石河子市,,659001,65,2022-04-22,,,,,,
阿拉尔市,,659002,65,2022-04-22,,,,,,
图木舒克市,,659003,65,2022-04-22,,,,,,
五家渠市,,659004,65,2022-04-22,,,,,,
铁门关市,,659006,65,2022-04-22,,,,,,
台湾省,台湾,71,0,2022-04-21,40186,13742,856,4203,0,2
香港特别行政区,香港,81,0,2022-04-21,309935,67882,9176,94,597,17
澳门特别行政区,澳门,82,0,2022-04-21,82,82,0,0,0,0
