CityCode,CityName,UpdateTime,totalConfirmed,totalHealed,totalDeath,incrConfirmed,incrHealed,incrDeath
924400,未明确地区,2022-04-19,0,888,0,0,,
610000,陕西,2022-04-19,3268,3235,3,1,2,0
610100,西安,2022-04-19,2325,2289,3,1,,
C202006211334183,境外输入,2022-04-19,483,483,0,0,,
610300,宝鸡,2022-04-19,253,232,0,0,,
610700,汉中,2022-04-19,57,57,0,0,,
610400,咸阳,2022-04-19,35,31,0,0,,
610900,安康,2022-04-19,33,26,0,0,,
610200,铜川,2022-04-19,26,10,0,0,,
610600,延安,2022-04-19,21,21,0,0,,
610500,渭南,2022-04-19,21,18,0,0,,
611000,商洛,2022-04-19,8,7,0,0,,
610800,榆林,2022-04-19,3,3,0,0,,
C202006211334185,杨凌,2022-04-19,2,1,0,0,,
C202006211334184,韩城,2022-04-19,1,1,0,0,,
926100,未明确地区,2022-04-19,0,56,0,0,,
350000,福建,2022-04-19,2984,2848,1,1,17,0
350500,泉州,2022-04-19,1187,1003,0,0,,
C202006211119091,境外输入,2022-04-19,937,902,0,1,,
350300,莆田,2022-04-19,322,275,0,0,,
350200,厦门,2022-04-19,311,285,0,0,,
350100,福州,2022-04-19,74,71,1,0,,
350900,宁德,2022-04-19,71,26,0,0,,
350600,漳州,2022-04-19,40,23,0,0,,
350700,南平,2022-04-19,21,20,0,0,,
350400,三明,2022-04-19,15,14,0,0,,
350800,龙岩,2022-04-19,6,6,0,0,,
923500,未明确地区,2022-04-19,0,223,0,0,,
330000,浙江,2022-04-19,2934,2357,1,3,15,0
C202006211209102,境外输入,2022-04-19,590,374,0,0,,
330300,温州,2022-04-19,511,503,1,0,,
330600,绍兴,2022-04-19,443,429,0,0,,
330100,杭州,2022-04-19,424,328,0,1,,
330200,宁波,2022-04-19,327,269,0,1,,
330400,嘉兴,2022-04-19,167,46,0,1,,
331000,台州,2022-04-19,149,147,0,0,,
330800,衢州,2022-04-19,112,22,0,0,,
330700,金华,2022-04-19,106,57,0,0,,
9587765,省十里丰监狱,2022-04-19,36,36,0,0,,
330500,湖州,2022-04-19,34,10,0,0,,
331100,丽水,2022-04-19,21,17,0,0,,
330900,舟山,2022-04-19,14,10,0,0,,
923300,未明确地区,2022-04-19,0,109,0,0,,
410000,河南,2022-04-19,2859,2817,22,3,2,0
410500,安阳,2022-04-19,529,522,0,0,,
410100,郑州,2022-04-19,500,483,5,0,,
411000,许昌,2022-04-19,406,404,1,1,,
411500,信阳,2022-04-19,283,275,2,0,,
C202006211219072,境外输入,2022-04-19,210,208,0,1,,
411600,周口,2022-04-19,181,100,1,0,,
411300,南阳,2022-04-19,156,153,3,0,,
411700,驻马店,2022-04-19,143,143,0,0,,
411400,商丘,2022-04-19,111,106,3,0,,
410400,平顶山,2022-04-19,59,58,1,0,,
410700,新乡,2022-04-19,57,54,3,0,,
410800,焦作,2022-04-19,46,31,1,0,,
410300,洛阳,2022-04-19,44,40,1,0,,
411100,漯河,2022-04-19,43,36,0,1,,
410200,开封,2022-04-19,37,33,0,0,,
410900,濮阳,2022-04-19,22,17,0,0,,
410600,鹤壁,2022-04-19,19,19,0,0,,
411200,三门峡,2022-04-19,8,7,1,0,,
C202006211219073,济源示范区,2022-04-19,5,5,0,0,,
924100,未明确地区,2022-04-19,0,123,0,0,,
230000,黑龙江,2022-04-19,2673,2472,13,64,8,0
230100,哈尔滨,2022-04-19,1041,869,4,64,,
231200,绥化,2022-04-19,539,535,4,0,,
C202006211504252,境外输入,2022-04-19,431,430,0,0,,
231100,黑河,2022-04-19,297,296,0,0,,
231000,牡丹江,2022-04-19,94,77,0,0,,
230800,佳木斯,2022-04-19,56,55,0,0,,
230500,双鸭山,2022-04-19,52,49,3,0,,
230300,鸡西,2022-04-19,52,52,0,0,,
230200,齐齐哈尔,2022-04-19,45,44,1,0,,
230600,大庆,2022-04-19,37,36,1,0,,
230900,七台河,2022-04-19,18,18,0,0,,
230400,鹤岗,2022-04-19,5,5,0,0,,
232700,大兴安岭,2022-04-19,3,3,0,0,,
922300,未明确地区,2022-04-19,2,2,0,0,,
230700,伊春,2022-04-19,1,1,0,0,,
370000,山东,2022-04-19,2669,2547,7,2,16,0
370200,青岛,2022-04-19,991,972,1,1,,
C202006211209103,境外输入,2022-04-19,436,429,0,0,,
370800,济宁,2022-04-19,263,262,0,0,,
371600,滨州,2022-04-19,217,167,0,0,,
371400,德州,2022-04-19,112,109,2,0,,
371000,威海,2022-04-19,107,101,1,0,,
370100,济南,2022-04-19,92,63,0,1,,
370600,烟台,2022-04-19,85,84,0,0,,
370300,淄博,2022-04-19,77,76,1,0,,
371300,临沂,2022-04-19,66,60,0,0,,
370700,潍坊,2022-04-19,52,44,0,0,,
370900,泰安,2022-04-19,43,41,2,0,,
371500,聊城,2022-04-19,38,38,0,0,,
371100,日照,2022-04-19,37,33,0,0,,
370400,枣庄,2022-04-19,33,32,0,0,,
371700,菏泽,2022-04-19,20,20,0,0,,
370500,东营,2022-04-19,0,0,0,0,,
923700,未明确地区,2022-04-19,0,16,0,0,,
320000,江苏,2022-04-19,2140,2051,0,11,12,0
321000,扬州,2022-04-19,594,593,0,0,,
320100,南京,2022-04-19,362,331,0,1,,
C202006211204151,境外输入,2022-04-19,223,220,0,0,,
320500,苏州,2022-04-19,217,205,0,1,,
320700,连云港,2022-04-19,195,193,0,0,,
320300,徐州,2022-04-19,117,79,0,6,,
320400,常州,2022-04-19,84,54,0,0,,
320800,淮安,2022-04-19,80,78,0,0,,
320200,无锡,2022-04-19,66,55,0,0,,
320900,盐城,2022-04-19,64,27,0,3,,
321200,泰州,2022-04-19,46,37,0,0,,
320600,南通,2022-04-19,41,40,0,0,,
321300,宿迁,2022-04-19,27,16,0,0,,
321100,镇江,2022-04-19,24,12,0,0,,
923200,未明确地区,2022-04-19,0,111,0,0,,
530000,云南,2022-04-19,2101,2065,2,3,2,0
C202006211334191,境外输入,2022-04-19,1476,1461,0,2,,
C202006211334182,德宏州,2022-04-19,377,302,0,0,,
530100,昆明,2022-04-19,67,58,0,1,,
532500,红河,2022-04-19,36,9,0,0,,
C202006211334186,昭通市,2022-04-19,26,25,0,0,,
C202006211334189,西双版纳州,2022-04-19,20,14,1,0,,
530300,曲靖,2022-04-19,15,13,0,0,,
530400,玉溪,2022-04-19,14,13,1,0,,
530900,临沧,2022-04-19,13,1,0,0,,
532900,大理,2022-04-19,13,13,0,0,,
532600,文山州,2022-04-19,12,5,0,0,,
C202006211334188,保山市,2022-04-19,11,9,0,0,,
530800,普洱,2022-04-19,10,4,0,0,,
C202006211334187,丽江市,2022-04-19,7,7,0,0,,
C202006211334181,楚雄州,2022-04-19,4,4,0,0,,
C202109150726041,未明确地区,2022-04-19,0,127,0,0,,
C202204181905061,怒江州,2022-04-19,0,0,0,0,,
C202204181905063,迪庆州,2022-04-19,0,0,0,0,,
510000,四川,2022-04-19,1988,1922,3,4,16,0
C2020062113241412,境外输入,2022-04-19,1293,1025,0,4,,
510100,成都,2022-04-19,278,188,3,0,,
C2020062113241416,甘孜,2022-04-19,78,78,0,0,,
511700,达州,2022-04-19,42,42,0,0,,
511300,南充,2022-04-19,39,39,0,0,,
511600,广安,2022-04-19,31,30,0,0,,
510500,泸州,2022-04-19,25,25,0,0,,
511900,巴中,2022-04-19,24,24,0,0,,
510700,绵阳,2022-04-19,23,23,0,0,,
510900,遂宁,2022-04-19,22,17,0,0,,
511000,内江,2022-04-19,22,22,0,0,,
510600,德阳,2022-04-19,19,18,0,0,,
510400,攀枝花,2022-04-19,16,16,0,0,,
513400,凉山,2022-04-19,13,13,0,0,,
511500,宜宾,2022-04-19,13,13,0,0,,
511100,乐山,2022-04-19,12,3,0,0,,
510300,自贡,2022-04-19,10,10,0,0,,
511400,眉山,2022-04-19,9,9,0,0,,
511800,雅安,2022-04-19,8,8,0,0,,
510800,广元,2022-04-19,6,6,0,0,,
512000,资阳,2022-04-19,4,4,0,0,,
C202006211324145,阿坝,2022-04-19,1,1,0,0,,
925100,未明确地区,2022-04-19,0,308,0,0,,
130000,河北,2022-04-19,1985,1955,7,1,3,0
130100,石家庄,2022-04-19,977,975,1,0,,
131000,廊坊,2022-04-19,314,175,0,0,,
130900,沧州,2022-04-19,138,58,3,0,,
130500,邢台,2022-04-19,136,135,1,0,,
130200,唐山,2022-04-19,90,75,1,1,,
C202111210855531,辛集市,2022-04-19,71,71,0,0,,
130400,邯郸,2022-04-19,64,41,0,0,,
130600,保定,2022-04-19,54,38,0,0,,
130700,张家口,2022-04-19,43,43,0,0,,
C202006210929051,境外输入,2022-04-19,37,37,0,0,,
C202201241130351,雄安新区,2022-04-19,20,18,0,0,,
130300,秦皇岛,2022-04-19,17,9,1,0,,
131100,衡水,2022-04-19,13,13,0,0,,
130800,承德,2022-04-19,8,7,0,0,,
C202201241137371,定州,2022-04-19,3,2,0,0,,
921300,未明确地区,2022-04-19,0,258,0,0,,
110000,北京,2022-04-19,1842,1782,9,3,9,0
C202006210854051,境外输入,2022-04-19,701,557,0,1,,
110106,丰台,2022-04-19,361,237,0,1,,
110105,朝阳,2022-04-19,153,21,0,0,,
110115,大兴,2022-04-19,149,111,0,0,,
110108,海淀,2022-04-19,113,26,0,1,,
110114,昌平,2022-04-19,70,50,0,0,,
110102,西城,2022-04-19,69,6,0,0,,
110113,顺义,2022-04-19,57,45,0,0,,
110101,东城,2022-04-19,42,6,0,0,,
110111,房山,2022-04-19,31,12,0,0,,
110112,通州,2022-04-19,27,3,9,0,,
110100,外地来京,2022-04-19,25,2,0,0,,
110107,石景山,2022-04-19,15,12,0,0,,
110116,怀柔,2022-04-19,8,4,0,0,,
110228,密云,2022-04-19,7,0,0,0,,
110109,门头沟,2022-04-19,6,4,0,0,,
C202202221602001,涉奥闭环人员,2022-04-19,4,0,0,0,,
921100,未明确地区,2022-04-19,3,686,0,0,,
110229,延庆,2022-04-19,1,0,0,0,,
C202204181741593,平谷区,2022-04-19,0,0,0,0,,
120000,天津,2022-04-19,1800,1794,3,0,0,0
C202006211229062,境外输入,2022-04-19,612,611,0,0,,
C202006211229061,津南区,2022-04-19,364,344,0,0,,
C2020062112290710,西青区,2022-04-19,206,18,0,0,,
C202006211229078,武清区,2022-04-19,151,2,0,0,,
C202006211229063,河北区,2022-04-19,95,56,0,0,,
120116,滨海新区,2022-04-19,86,22,0,0,,
C202006211229079,宝坻区,2022-04-19,66,58,2,0,,
C202006211229071,南开区,2022-04-19,37,7,0,0,,
C202006211229072,红桥区,2022-04-19,36,7,0,0,,
C202006211229077,河东区,2022-04-19,34,18,1,0,,
C2020062112290713,东丽区,2022-04-19,32,5,0,0,,
C202006211229075,河西区,2022-04-19,28,10,0,0,,
C202006211229064,北辰区,2022-04-19,23,7,0,0,,
C202203240915021,静海区,2022-04-19,11,0,0,0,,
120100,外地来津,2022-04-19,6,6,0,0,,
C202006211229076,和平区,2022-04-19,6,6,0,0,,
120221,宁河区,2022-04-19,6,4,0,0,,
C202201111755591,待确认,2022-04-19,1,613,0,0,,
C202204181741591,蓟州区,2022-04-19,0,0,0,0,,
150000,内蒙古,2022-04-19,1693,1683,1,1,1,0
150700,呼伦贝尔,2022-04-19,611,611,0,0,,
150100,呼和浩特,2022-04-19,446,446,0,0,,
C202006211449312,境外输入,2022-04-19,338,336,0,1,,
152900,阿拉善盟,2022-04-19,167,167,0,0,,
150200,包头,2022-04-19,36,36,0,0,,
C202006211449315,锡林郭勒,2022-04-19,29,29,0,0,,
150500,通辽,2022-04-19,18,18,0,0,,
150600,鄂尔多斯,2022-04-19,15,15,0,0,,
150800,巴彦淖尔,2022-04-19,13,10,1,0,,
150400,赤峰,2022-04-19,12,9,0,0,,
152200,兴安盟,2022-04-19,3,1,0,0,,
150900,乌兰察布,2022-04-19,3,3,0,0,,
150300,乌海,2022-04-19,2,2,0,0,,
210000,辽宁,2022-04-19,1613,1591,2,1,0,0
210200,大连,2022-04-19,620,603,0,0,,
210100,沈阳,2022-04-19,240,151,0,1,,
211400,葫芦岛,2022-04-19,227,207,1,0,,
C202006211449301,境外输入,2022-04-19,211,209,0,0,,
210800,营口,2022-04-19,208,125,0,0,,
210300,鞍山,2022-04-19,19,14,0,0,,
210700,锦州,2022-04-19,15,14,0,0,,
211100,盘锦,2022-04-19,14,14,0,0,,
211200,铁岭,2022-04-19,14,12,0,0,,
211000,辽阳,2022-04-19,12,12,0,0,,
210600,丹东,2022-04-19,11,11,0,0,,
210900,阜新,2022-04-19,10,8,0,0,,
C202006211449313,朝阳市,2022-04-19,7,6,1,0,,
210500,本溪,2022-04-19,4,4,0,0,,
210400,抚顺,2022-04-19,1,1,0,0,,
922100,未明确地区,2022-04-19,0,200,0,0,,
450000,广西,2022-04-19,1561,1484,2,5,8,0
C202006211229073,境外输入,2022-04-19,929,862,0,5,,
451000,百色,2022-04-19,283,279,0,0,,
450600,防城港,2022-04-19,90,90,0,0,,
450100,南宁,2022-04-19,60,60,0,0,,
450500,北海,2022-04-19,44,43,1,0,,
450300,桂林,2022-04-19,34,33,0,0,,
451200,河池,2022-04-19,28,27,1,0,,
450700,钦州,2022-04-19,27,25,0,0,,
450200,柳州,2022-04-19,24,24,0,0,,
450900,玉林,2022-04-19,12,11,0,0,,
451300,来宾,2022-04-19,11,11,0,0,,
450800,贵港,2022-04-19,8,8,0,0,,
450400,梧州,2022-04-19,5,5,0,0,,
451100,贺州,2022-04-19,4,4,0,0,,
451400,崇左,2022-04-19,2,2,0,0,,
924500,未明确地区,2022-04-19,0,0,0,0,,
430000,湖南,2022-04-19,1340,1327,4,1,2,0
430100,长沙,2022-04-19,269,267,2,0,,
430600,岳阳,2022-04-19,158,157,1,0,,
C202006211224111,境外输入,2022-04-19,133,132,0,0,,
430500,邵阳,2022-04-19,113,102,1,1,,
430200,株洲,2022-04-19,110,110,0,0,,
431300,娄底,2022-04-19,82,76,0,0,,
430700,常德,2022-04-19,82,82,0,0,,
430800,张家界,2022-04-19,77,77,0,0,,
430900,益阳,2022-04-19,65,65,0,0,,
431200,怀化,2022-04-19,64,64,0,0,,
430400,衡阳,2022-04-19,53,48,0,0,,
431100,永州,2022-04-19,45,44,0,0,,
431000,郴州,2022-04-19,39,39,0,0,,
430300,湘潭,2022-04-19,39,39,0,0,,
433100,湘西自治州,2022-04-19,11,10,0,0,,
924300,未明确地区,2022-04-19,0,15,0,0,,
360000,江西,2022-04-19,1090,1070,1,9,4,0
360100,南昌,2022-04-19,349,331,0,9,,
361100,上饶,2022-04-19,146,146,0,0,,
360500,新余,2022-04-19,129,129,0,0,,
360400,九江,2022-04-19,121,121,0,0,,
360900,宜春,2022-04-19,106,106,0,0,,
360700,赣州,2022-04-19,75,74,1,0,,
361000,抚州,2022-04-19,73,73,0,0,,
360300,萍乡,2022-04-19,33,33,0,0,,
360800,吉安,2022-04-19,23,22,0,0,,
360600,鹰潭,2022-04-19,18,18,0,0,,
C202006211209104,境外输入,2022-04-19,10,10,0,0,,
360200,景德镇,2022-04-19,6,6,0,0,,
953324,赣江新区,2022-04-19,1,1,0,0,,
340000,安徽,2022-04-19,1060,1044,6,1,1,0
340100,合肥,2022-04-19,178,175,1,1,,
341200,阜阳,2022-04-19,163,162,0,0,,
340300,蚌埠,2022-04-19,160,155,5,0,,
341600,亳州,2022-04-19,108,108,0,0,,
341500,六安,2022-04-19,84,83,0,0,,
340800,安庆,2022-04-19,83,83,0,0,,
341300,宿州,2022-04-19,42,42,0,0,,
340500,马鞍山,2022-04-19,41,41,0,0,,
340200,芜湖,2022-04-19,40,40,0,0,,
340400,淮南,2022-04-19,36,33,0,0,,
340700,铜陵,2022-04-19,33,33,0,0,,
340600,淮北,2022-04-19,28,28,0,0,,
341700,池州,2022-04-19,17,17,0,0,,
C202006211209101,境外输入,2022-04-19,15,15,0,0,,
341100,滁州,2022-04-19,15,13,0,0,,
341000,黄山,2022-04-19,9,9,0,0,,
341800,宣城,2022-04-19,8,7,0,0,,
650000,新疆,2022-04-19,999,996,3,0,0,0
650100,乌鲁木齐,2022-04-19,848,848,0,0,,
653100,喀什,2022-04-19,80,80,0,0,,
654000,伊犁州,2022-04-19,31,31,0,0,,
95908,兵团第四师,2022-04-19,13,12,1,0,,
652300,昌吉州,2022-04-19,5,5,0,0,,
C202006211404164,第八师石河子,2022-04-19,4,3,1,0,,
926500,兵团第九师,2022-04-19,4,3,1,0,,
652100,吐鲁番,2022-04-19,3,3,0,0,,
95999,兵团第十二师,2022-04-19,3,3,0,0,,
652800,巴州,2022-04-19,3,3,0,0,,
C202006211404163,六师五家渠,2022-04-19,2,2,0,0,,
652900,阿克苏,2022-04-19,1,1,0,0,,
C202006211404162,第七师,2022-04-19,1,1,0,0,,
953455,未明确地区,2022-04-19,1,1,0,0,,
654300,阿勒泰,2022-04-19,0,0,0,0,,
653200,和田,2022-04-19,0,0,0,0,,
654200,塔城,2022-04-19,0,0,0,0,,
C202204181905062,博尔塔拉州,2022-04-19,0,0,0,0,,
C202204181905064,哈萨克自治州,2022-04-19,0,0,0,0,,
C202204181905067,克孜州,2022-04-19,0,0,0,0,,
C202204181905052,巴音郭楞州,2022-04-19,0,0,0,0,,
652200,哈密,2022-04-19,0,0,0,0,,
650200,克拉玛依,2022-04-19,0,0,0,0,,
500000,重庆,2022-04-19,694,687,6,0,0,0
C2020062113241419,万州区,2022-04-19,118,114,4,0,,
500121,高新区,2022-04-19,51,51,0,0,,
C2020062113241418,境外输入,2022-04-19,45,45,0,0,,
C2020062113241410,江北区,2022-04-19,29,29,0,0,,
500135,云阳县,2022-04-19,27,27,0,0,,
C2020062113241421,长寿区,2022-04-19,24,24,0,0,,
C2020062113241411,綦江区,2022-04-19,23,23,0,0,,
C202006211324146,合川区,2022-04-19,23,23,0,0,,
500136,奉节县,2022-04-19,22,22,0,0,,
C202006211324142,九龙坡区,2022-04-19,22,21,1,0,,
500133,忠县,2022-04-19,21,21,0,0,,
C202006211324148,开州区,2022-04-19,21,20,1,0,,
C2020062113241417,渝北区,2022-04-19,20,20,0,0,,
C2020062113241420,渝中区,2022-04-19,20,20,0,0,,
500131,垫江县,2022-04-19,20,20,0,0,,
95788,两江新区,2022-04-19,18,18,0,0,,
500123,潼南区,2022-04-19,18,18,0,0,,
C202006211324144,南岸区,2022-04-19,16,16,0,0,,
500140,石柱县,2022-04-19,15,15,0,0,,
C202006211324149,大足区,2022-04-19,15,14,0,0,,
500138,巫溪县,2022-04-19,14,14,0,0,,
C2020062113241414,巴南区,2022-04-19,12,12,0,0,,
500130,丰都县,2022-04-19,10,10,0,0,,
500124,铜梁区,2022-04-19,10,10,0,0,,
500137,巫山县,2022-04-19,10,10,0,0,,
C202006211324147,沙坪坝区,2022-04-19,10,10,0,0,,
500127,璧山区,2022-04-19,9,9,0,0,,
500126,荣昌区,2022-04-19,9,9,0,0,,
C202006211324141,永川区,2022-04-19,9,9,0,0,,
C2020062113241413,江津区,2022-04-19,7,7,0,0,,
500104,大渡口区,2022-04-19,7,7,0,0,,
C202006211324143,涪陵区,2022-04-19,5,5,0,0,,
500128,梁平区,2022-04-19,4,4,0,0,,
C2020062113241422,黔江区,2022-04-19,2,2,0,0,,
500129,城口县,2022-04-19,2,2,0,0,,
500143,彭水县,2022-04-19,2,2,0,0,,
500132,武隆区,2022-04-19,1,1,0,0,,
500120,万盛经开区,2022-04-19,1,1,0,0,,
500142,酉阳县,2022-04-19,1,1,0,0,,
500141,秀山县,2022-04-19,1,1,0,0,,
C202204181905051,南川区,2022-04-19,0,0,0,0,,
C202204181905054,北碚区,2022-04-19,0,0,0,0,,
620000,甘肃,2022-04-19,681,679,2,0,0,0
620100,兰州,2022-04-19,355,350,2,0,,
C202006211349161,境外输入,2022-04-19,184,184,0,0,,
620500,天水,2022-04-19,55,54,0,0,,
620400,白银,2022-04-19,23,23,0,0,,
620700,张掖,2022-04-19,17,17,0,0,,
621100,定西,2022-04-19,9,9,0,0,,
620800,平凉,2022-04-19,9,9,0,0,,
C202006211349162,甘南州,2022-04-19,8,8,0,0,,
621200,陇南,2022-04-19,7,7,0,0,,
620200,嘉峪关,2022-04-19,5,5,0,0,,
622900,临夏,2022-04-19,3,3,0,0,,
621000,庆阳,2022-04-19,3,3,0,0,,
620900,酒泉,2022-04-19,1,1,0,0,,
620300,金昌,2022-04-19,1,1,0,0,,
926200,未明确地区,2022-04-19,1,5,0,0,,
620600,武威,2022-04-19,0,0,0,0,,
140000,山西,2022-04-19,394,338,0,5,11,0
C202006211424031,境外输入,2022-04-19,137,137,0,0,,
140100,太原,2022-04-19,86,45,0,5,,
140700,晋中,2022-04-19,59,57,0,0,,
140800,运城,2022-04-19,32,31,0,0,,
140600,朔州,2022-04-19,18,8,0,0,,
140200,大同,2022-04-19,15,15,0,0,,
140900,忻州,2022-04-19,14,13,0,0,,
140500,晋城,2022-04-19,11,11,0,0,,
140400,长治,2022-04-19,8,8,0,0,,
141100,吕梁,2022-04-19,6,6,0,0,,
140300,阳泉,2022-04-19,5,4,0,0,,
141000,临汾,2022-04-19,3,3,0,0,,
460000,海南,2022-04-19,285,203,6,0,0,0
460200,三亚,2022-04-19,129,57,1,0,,
460100,海口,2022-04-19,51,41,0,0,,
C202006211229074,境外输入,2022-04-19,19,19,0,0,,
463200,儋州,2022-04-19,17,14,1,0,,
463400,万宁,2022-04-19,14,13,0,0,,
463100,琼海,2022-04-19,11,5,1,0,,
463800,澄迈县,2022-04-19,9,8,1,0,,
C202006211229065,陵水县,2022-04-19,7,4,0,0,,
C2020062112290712,昌江县,2022-04-19,7,7,0,0,,
463900,临高县,2022-04-19,6,6,0,0,,
463300,文昌,2022-04-19,3,3,0,0,,
463500,东方,2022-04-19,3,2,1,0,,
463600,定安县,2022-04-19,3,2,1,0,,
C2020062112290711,保亭,2022-04-19,3,3,0,0,,
464200,乐东,2022-04-19,2,2,0,0,,
464500,琼中县,2022-04-19,1,1,0,0,,
924600,未明确地区,2022-04-19,0,16,0,0,,
C202204181741592,三沙,2022-04-19,0,0,0,0,,
520000,贵州,2022-04-19,179,175,2,0,0,0
520300,遵义,2022-04-19,53,53,0,0,,
520100,贵阳,2022-04-19,39,37,1,0,,
520500,毕节,2022-04-19,23,23,0,0,,
522700,黔南州,2022-04-19,17,17,0,0,,
520600,铜仁,2022-04-19,12,12,0,0,,
522600,黔东南州,2022-04-19,11,11,0,0,,
520200,六盘水,2022-04-19,10,9,1,0,,
522300,黔西南州,2022-04-19,8,7,0,0,,
520400,安顺,2022-04-19,5,5,0,0,,
C2020062113241415,境外输入,2022-04-19,1,1,0,0,,
925200,未明确地区,2022-04-19,0,0,0,0,,
640000,宁夏,2022-04-19,122,122,0,0,0,0
640100,银川,2022-04-19,68,68,0,0,,
640300,吴忠,2022-04-19,39,39,0,0,,
640400,固原,2022-04-19,5,5,0,0,,
640500,中卫,2022-04-19,4,4,0,0,,
C202006211404161,境外输入,2022-04-19,4,4,0,0,,
640200,石嘴山,2022-04-19,1,1,0,0,,
C202006211404165,宁东管委会,2022-04-19,1,1,0,0,,
926400,未明确地区,2022-04-19,0,0,0,0,,
820000,澳门,2022-04-19,82,82,0,0,0,0
C202006211529121,未明确地区,2022-04-19,82,82,0,0,,
630000,青海,2022-04-19,70,44,0,1,5,0
630100,西宁,2022-04-19,39,28,0,0,,
926300,未明确地区,2022-04-19,23,12,0,1,,
632100,海东,2022-04-19,5,1,0,0,,
632200,海北州,2022-04-19,3,3,0,0,,
C202204181905066,海南州,2022-04-19,0,0,0,0,,
C202204181905065,玉树州,2022-04-19,0,0,0,0,,
