CityCode,CityName,UpdateTime,totalConfirmed,totalHealed,totalDeath,incrConfirmed,incrHealed,incrDeath
C202006211504252,境外输入,2022-05-13,435,434,0,0,,
231100,黑河,2022-05-13,297,297,0,0,,
231000,牡丹江,2022-05-13,100,95,0,0,,
230800,佳木斯,2022-05-13,56,56,0,0,,
230500,双鸭山,2022-05-13,52,49,3,0,,
230300,鸡西,2022-05-13,52,52,0,0,,
230200,齐齐哈尔,2022-05-13,45,44,1,0,,
C202101132211321,待确认,2021-01-14,40,0,0,40,,
230600,大庆,2022-05-13,37,36,1,0,,
230900,七台河,2022-05-13,18,18,0,0,,
230400,鹤岗,2022-05-13,5,5,0,0,,
232700,大兴安岭,2022-05-13,3,3,0,0,,
922300,未明确地区,2022-05-13,2,2,0,0,,
230700,伊春,2022-05-13,1,1,0,0,,
95131425,境外输入人员,2020-06-21,0,0,0,0,0,0
370000,山东,2022-05-13,2733,2679,7,0,2,0
370200,青岛,2022-05-13,992,991,1,0,,
C202006211209103,境外输入,2022-05-13,442,439,0,0,,
370800,济宁,2022-05-13,263,263,0,0,,
371600,滨州,2022-05-13,217,217,0,0,,
370100,济南,2022-05-13,135,98,0,0,,
371400,德州,2022-05-13,118,112,2,0,,
371000,威海,2022-05-13,107,106,1,0,,
370600,烟台,2022-05-13,91,90,0,0,,
370300,淄博,2022-05-13,77,76,1,0,,
371300,临沂,2022-05-13,66,62,0,0,,
370700,潍坊,2022-05-13,52,52,0,0,,
370900,泰安,2022-05-13,45,41,2,0,,
371500,聊城,2022-05-13,38,38,0,0,,
371100,日照,2022-05-13,37,37,0,0,,
370400,枣庄,2022-05-13,33,33,0,0,,
371700,菏泽,2022-05-13,20,20,0,0,,
370500,东营,2022-05-13,0,0,0,0,,
950033,任城监狱,2020-06-21,0,0,0,0,0,0
923700,未明确地区,2022-05-13,0,4,0,0,,
95477,境外输入人员,2020-06-21,0,0,0,0,0,0
371200,莱芜,2020-06-21,0,0,0,0,0,0
110000,北京,2022-05-13,2675,2121,9,43,93,0
C202006210854051,境外输入,2022-05-13,715,557,0,1,,
110105,朝阳,2022-05-13,459,21,0,12,,
110106,丰台,2022-05-13,427,237,0,2,,
110111,房山,2022-05-13,216,12,0,4,,
110108,海淀,2022-05-13,177,26,0,13,,
110115,大兴,2022-05-13,159,111,0,1,,
110113,顺义,2022-05-13,99,45,0,2,,
110112,通州,2022-05-13,93,3,9,1,,
110114,昌平,2022-05-13,84,50,0,0,,
110102,西城,2022-05-13,78,6,0,4,,
110101,东城,2022-05-13,50,6,0,0,,
921100,未明确地区,2022-05-13,29,1014,0,3,,
110107,石景山,2022-05-13,27,12,0,0,,
110100,外地来京,2022-05-13,25,2,0,0,,
110109,门头沟,2022-05-13,10,4,0,0,,
110228,密云,2022-05-13,9,7,0,0,,
110116,怀柔,2022-05-13,8,8,0,0,,
C202202221602001,涉奥闭环人员,2022-05-13,4,0,0,0,,
C202201221031131,经济开发区,2022-05-13,4,0,0,0,,
110229,延庆,2022-05-13,2,0,0,0,,
110117,平谷,2020-08-20,0,0,0,0,0,0
953563,境外输入人员,2020-08-20,0,0,0,0,0,0
C202204181741593,平谷区,2022-05-13,0,0,0,0,,
320000,江苏,2022-05-13,2215,2204,0,0,2,0
321000,扬州,2022-05-13,594,593,0,0,,
320100,南京,2022-05-13,369,331,0,0,,
320500,苏州,2022-05-13,228,205,0,0,,
C202006211204151,境外输入,2022-05-13,228,225,0,0,,
320700,连云港,2022-05-13,195,193,0,0,,
320300,徐州,2022-05-13,153,79,0,0,,
320400,常州,2022-05-13,84,54,0,0,,
320800,淮安,2022-05-13,83,78,0,0,,
320200,无锡,2022-05-13,72,55,0,0,,
320900,盐城,2022-05-13,68,27,0,0,,
321200,泰州,2022-05-13,47,37,0,0,,
320600,南通,2022-05-13,41,40,0,0,,
321300,宿迁,2022-05-13,29,16,0,0,,
321100,镇江,2022-05-13,24,12,0,0,,
C202108050940551,地区未确认,2021-08-06,0,6,0,0,,
95163,境外输入人员,2020-06-21,0,0,0,0,0,0
923200,未明确地区,2022-05-13,0,259,0,0,,
530000,云南,2022-05-13,2125,2110,2,0,1,0
C202006211334191,境外输入,2022-05-13,1495,1483,0,0,,
C202006211334182,德宏州,2022-05-13,377,377,0,0,,
530100,昆明,2022-05-13,68,62,0,0,,
532500,红河,2022-05-13,38,9,0,0,,
C202006211334186,昭通市,2022-05-13,26,25,0,0,,
C202006211334189,西双版纳州,2022-05-13,21,14,1,0,,
530300,曲靖,2022-05-13,15,13,0,0,,
530400,玉溪,2022-05-13,14,13,1,0,,
530900,临沧,2022-05-13,13,1,0,0,,
532900,大理,2022-05-13,13,13,0,0,,
532600,文山州,2022-05-13,13,5,0,0,,
C202006211334188,保山市,2022-05-13,11,9,0,0,,
530800,普洱,2022-05-13,10,4,0,0,,
C202006211334187,丽江市,2022-05-13,7,7,0,0,,
C202006211334181,楚雄州,2022-05-13,4,4,0,0,,
530700,丽江,2020-07-22,0,0,0,0,0,0
533100,德宏,2020-07-22,0,0,0,0,0,0
C202109150726041,未明确地区,2022-05-13,0,71,0,0,,
532300,楚雄,2020-07-22,0,0,0,0,0,0
533400,迪庆藏族自治州,2020-07-22,0,0,0,0,0,0
530500,保山,2020-07-22,0,0,0,0,0,0
C202204181905061,怒江州,2022-05-13,0,0,0,0,,
C202204181905063,迪庆州,2022-05-13,0,0,0,0,,
9548712,境外输入人员,2020-07-22,0,0,0,0,0,0
533300,怒江傈僳族自治州,2020-07-22,0,0,0,0,0,0
532800,西双版纳,2020-07-22,0,0,0,0,0,0
530600,昭通,2020-07-22,0,0,0,0,0,0
510000,四川,2022-05-13,2075,2044,3,6,6,0
C2020062113241412,境外输入,2022-05-13,1320,1265,0,0,,
510100,成都,2022-05-13,319,248,3,0,,
C2020062113241416,甘孜,2022-05-13,78,78,0,0,,
511700,达州,2022-05-13,44,42,0,0,,
511300,南充,2022-05-13,39,39,0,0,,
511600,广安,2022-05-13,38,31,0,5,,
511900,巴中,2022-05-13,32,24,0,0,,
510500,泸州,2022-05-13,25,25,0,0,,
510700,绵阳,2022-05-13,23,23,0,0,,
510900,遂宁,2022-05-13,22,21,0,0,,
511000,内江,2022-05-13,22,22,0,0,,
510600,德阳,2022-05-13,21,19,0,1,,
510400,攀枝花,2022-05-13,16,16,0,0,,
513400,凉山,2022-05-13,13,13,0,0,,
511500,宜宾,2022-05-13,13,13,0,0,,
511100,乐山,2022-05-13,12,8,0,0,,
510300,自贡,2022-05-13,10,10,0,0,,
511400,眉山,2022-05-13,9,9,0,0,,
511800,雅安,2022-05-13,8,8,0,0,,
510800,广元,2022-05-13,6,6,0,0,,
512000,资阳,2022-05-13,4,4,0,0,,
C202006211324145,阿坝,2022-05-13,1,1,0,0,,
513300,甘孜州,2020-06-21,0,0,0,0,0,0
513200,阿坝州,2020-06-21,0,0,0,0,0,0
925100,未明确地区,2022-05-13,0,119,0,0,,
9545,境外输入人员,2020-06-21,0,0,0,0,0,0
130000,河北,2022-05-13,2003,1989,7,0,1,0
130100,石家庄,2022-05-13,977,976,1,0,,
131000,廊坊,2022-05-13,314,175,0,0,,
130900,沧州,2022-05-13,138,58,3,0,,
130500,邢台,2022-05-13,136,135,1,0,,
130200,唐山,2022-05-13,95,75,1,0,,
C202111210855531,辛集市,2022-05-13,71,71,0,0,,
130400,邯郸,2022-05-13,64,41,0,0,,
130600,保定,2022-05-13,56,38,0,0,,
130700,张家口,2022-05-13,43,43,0,0,,
C202006210929051,境外输入,2022-05-13,37,37,0,0,,
130300,秦皇岛,2022-05-13,22,9,1,0,,
C202101060932281,地市待确认,2021-01-07,20,0,0,20,,
C202201241130351,雄安新区,2022-05-13,20,18,0,0,,
131100,衡水,2022-05-13,14,13,0,0,,
130800,承德,2022-05-13,8,7,0,0,,
C202201241137371,定州,2022-05-13,8,2,0,0,,
921300,未明确地区,2022-05-13,0,291,0,0,,
C202101231532591,地区待确诊,2021-01-24,0,0,1,0,,
95123,境外输入人员,2020-06-21,0,0,0,0,0,0
C202101091624311,待确认,2021-02-07,0,1,0,0,,
C202102110816101,地区待确定,2021-02-23,0,15,0,0,,
120000,天津,2022-05-13,1804,1801,3,0,0,0
C202006211229062,境外输入,2022-05-13,615,615,0,0,,
C202006211229061,津南区,2022-05-13,364,344,0,0,,
C2020062112290710,西青区,2022-05-13,206,18,0,0,,
C202006211229078,武清区,2022-05-13,151,2,0,0,,
C202012112153451,天津本土,2020-12-12,147,140,0,0,,
C202006211229063,河北区,2022-05-13,95,56,0,0,,
120116,滨海新区,2022-05-13,86,22,0,0,,
C202006211229079,宝坻区,2022-05-13,66,58,2,0,,
C202006211229071,南开区,2022-05-13,37,7,0,0,,
C202006211229072,红桥区,2022-05-13,36,7,0,0,,
C202006211229077,河东区,2022-05-13,34,18,1,0,,
C2020062112290713,东丽区,2022-05-13,32,5,0,0,,
C202006211229075,河西区,2022-05-13,28,10,0,0,,
C202006211229064,北辰区,2022-05-13,23,7,0,0,,
C202203240915021,静海区,2022-05-13,11,0,0,0,,
120100,外地来津,2022-05-13,8,6,0,0,,
94333,未明确地区,2022-01-12,7,0,0,7,,
C202006211229076,和平区,2022-05-13,6,6,0,0,,
120221,宁河区,2022-05-13,6,4,0,0,,
C202201111755591,待确认,2022-05-13,0,616,0,0,,
120102,河东,2020-09-13,0,0,0,0,0,0
120103,河西,2020-09-13,0,0,0,0,0,0
120104,南开,2020-09-13,0,0,0,0,0,0
120105,河北,2020-09-13,0,0,0,0,0,0
120101,和平,2020-09-13,0,0,0,0,0,0
120106,红桥,2020-09-13,0,0,0,0,0,0
120113,北辰,2020-09-13,0,0,0,0,0,0
120114,武清,2020-09-13,0,0,0,0,0,0
120115,宝坻,2020-09-13,0,0,0,0,0,0
120110,东丽,2020-09-13,0,0,0,0,0,0
120111,西青,2020-09-13,0,0,0,0,0,0
120112,津南,2020-09-13,0,0,0,0,0,0
951111201,境外输入人员,2020-09-13,0,0,0,0,0,0
C202204181741591,蓟州区,2022-05-13,0,0,0,0,,
120223,静海县,2020-09-13,0,0,0,0,0,0
120225,蓟县,2020-09-13,0,0,0,0,0,0
150000,内蒙古,2022-05-13,1753,1742,1,0,4,0
150700,呼伦贝尔,2022-05-13,658,652,0,0,,
150100,呼和浩特,2022-05-13,446,446,0,0,,
C202006211449312,境外输入,2022-05-13,347,344,0,0,,
152900,阿拉善盟,2022-05-13,167,167,0,0,,
150200,包头,2022-05-13,39,39,0,0,,
C202006211449315,锡林郭勒,2022-05-13,29,29,0,0,,
150500,通辽,2022-05-13,18,18,0,0,,
150600,鄂尔多斯,2022-05-13,15,15,0,0,,
150800,巴彦淖尔,2022-05-13,13,12,1,0,,
150400,赤峰,2022-05-13,13,12,0,0,,
152200,兴安盟,2022-05-13,3,3,0,0,,
150900,乌兰察布,2022-05-13,3,3,0,0,,
150300,乌海,2022-05-13,2,2,0,0,,
152500,锡林郭勒盟,2021-10-15,1,0,0,1,,
95214657,境外输入人员,2020-06-21,0,0,0,0,0,0
921500,未明确地区,2020-06-21,0,0,0,0,0,0
210000,辽宁,2022-05-13,1665,1644,2,0,3,0
210200,大连,2022-05-13,620,603,0,0,,
210100,沈阳,2022-05-13,243,151,0,0,,
211400,葫芦岛,2022-05-13,227,207,1,0,,
210800,营口,2022-05-13,213,125,0,0,,
C202006211449301,境外输入,2022-05-13,212,211,0,0,,
210600,丹东,2022-05-13,54,11,0,0,,
210300,鞍山,2022-05-13,19,14,0,0,,
210700,锦州,2022-05-13,15,14,0,0,,
211100,盘锦,2022-05-13,14,14,0,0,,
211200,铁岭,2022-05-13,14,12,0,0,,
211000,辽阳,2022-05-13,12,12,0,0,,
210900,阜新,2022-05-13,10,8,0,0,,
C202006211449313,朝阳市,2022-05-13,7,6,1,0,,
210500,本溪,2022-05-13,4,4,0,0,,
210400,抚顺,2022-05-13,1,1,0,0,,
211300,朝阳,2020-07-31,0,0,0,0,0,0
951662536,境外输入人员,2020-07-31,0,0,0,0,0,0
922100,未明确地区,2022-05-13,0,251,0,0,,
450000,广西,2022-05-13,1607,1583,2,2,0,0
C202006211229073,境外输入,2022-05-13,974,952,0,2,,
451000,百色,2022-05-13,283,283,0,0,,
450600,防城港,2022-05-13,90,90,0,0,,
450100,南宁,2022-05-13,60,60,0,0,,
450500,北海,2022-05-13,45,44,1,0,,
450300,桂林,2022-05-13,34,34,0,0,,
451200,河池,2022-05-13,28,27,1,0,,
450700,钦州,2022-05-13,27,27,0,0,,
450200,柳州,2022-05-13,24,24,0,0,,
450900,玉林,2022-05-13,12,12,0,0,,
451300,来宾,2022-05-13,11,11,0,0,,
450800,贵港,2022-05-13,8,8,0,0,,
450400,梧州,2022-05-13,5,5,0,0,,
451100,贺州,2022-05-13,4,4,0,0,,
451400,崇左,2022-05-13,2,2,0,0,,
95959595,境外输入人员,2020-09-13,1,0,0,0,0,0
C202201170958461,崇左市,2022-01-18,1,0,0,1,,
924500,未明确地区,2022-05-13,0,0,0,0,,
430000,湖南,2022-05-13,1393,1378,4,1,5,0
430100,长沙,2022-05-13,274,267,2,0,,
430600,岳阳,2022-05-13,159,157,1,1,,
430500,邵阳,2022-05-13,154,102,1,0,,
C202006211224111,境外输入,2022-05-13,133,132,0,0,,
430200,株洲,2022-05-13,110,110,0,0,,
431300,娄底,2022-05-13,82,76,0,0,,
430700,常德,2022-05-13,82,82,0,0,,
430800,张家界,2022-05-13,77,77,0,0,,
431200,怀化,2022-05-13,65,64,0,0,,
430900,益阳,2022-05-13,65,65,0,0,,
430400,衡阳,2022-05-13,53,53,0,0,,
431100,永州,2022-05-13,45,44,0,0,,
430300,湘潭,2022-05-13,41,39,0,0,,
431000,郴州,2022-05-13,40,39,0,0,,
433100,湘西自治州,2022-05-13,13,10,0,0,,
9589,境外输入人员,2020-06-21,0,0,0,0,0,0
924300,未明确地区,2022-05-13,0,61,0,0,,
360000,江西,2022-05-13,1383,1361,1,0,7,0
360100,南昌,2022-05-13,455,452,0,0,,
361100,上饶,2022-05-13,328,310,0,0,,
360500,新余,2022-05-13,129,129,0,0,,
360400,九江,2022-05-13,121,121,0,0,,
360900,宜春,2022-05-13,106,106,0,0,,
360700,赣州,2022-05-13,76,75,1,0,,
361000,抚州,2022-05-13,73,73,0,0,,
360300,萍乡,2022-05-13,33,33,0,0,,
360800,吉安,2022-05-13,23,23,0,0,,
360600,鹰潭,2022-05-13,18,18,0,0,,
C202006211209104,境外输入,2022-05-13,14,14,0,0,,
360200,景德镇,2022-05-13,6,6,0,0,,
953324,赣江新区,2022-05-13,1,1,0,0,,
95121,境外输入人员,2020-06-21,0,0,0,0,0,0
923600,未明确地区,2020-06-21,0,0,0,0,0,0
340000,安徽,2022-05-13,1065,1056,6,0,1,0
340100,合肥,2022-05-13,178,177,1,0,,
341200,阜阳,2022-05-13,163,163,0,0,,
340300,蚌埠,2022-05-13,160,155,5,0,,
341600,亳州,2022-05-13,108,108,0,0,,
341500,六安,2022-05-13,84,84,0,0,,
340800,安庆,2022-05-13,83,83,0,0,,
341300,宿州,2022-05-13,42,42,0,0,,
340500,马鞍山,2022-05-13,41,41,0,0,,
340200,芜湖,2022-05-13,40,40,0,0,,
340400,淮南,2022-05-13,36,36,0,0,,
340700,铜陵,2022-05-13,33,33,0,0,,
340600,淮北,2022-05-13,28,28,0,0,,
341700,池州,2022-05-13,21,19,0,0,,
C202006211209101,境外输入,2022-05-13,15,15,0,0,,
341100,滁州,2022-05-13,15,15,0,0,,
341800,宣城,2022-05-13,9,8,0,0,,
341000,黄山,2022-05-13,9,9,0,0,,
95231,境外输入人员,2020-06-21,0,0,0,0,0,0
923400,未明确地区,2020-06-20,0,0,0,0,0,0
650000,新疆,2022-05-13,1008,1005,3,0,0,0
650100,乌鲁木齐,2022-05-13,857,857,0,0,,
653100,喀什,2022-05-13,80,80,0,0,,
654000,伊犁州,2022-05-07,31,27,0,0,,
C202205061121271,伊犁哈萨克自治州,2022-05-13,31,31,0,0,,
95908,兵团第四师,2022-05-13,13,12,1,0,,
652300,昌吉州,2022-05-13,5,5,0,0,,
C202006211404164,第八师石河子,2022-05-13,4,3,1,0,,
926500,兵团第九师,2022-05-13,4,3,1,0,,
652100,吐鲁番,2022-05-13,3,3,0,0,,
95999,兵团第十二师,2022-05-13,3,3,0,0,,
C202204181905052,巴音郭楞州,2022-05-13,3,3,0,0,,
652800,巴州,2022-04-30,3,3,0,0,,
C202006211404163,六师五家渠,2022-05-13,2,2,0,0,,
652900,阿克苏,2022-05-13,1,1,0,0,,
C202006211404162,第七师,2022-05-13,1,1,0,0,,
953455,未明确地区,2022-05-13,1,1,0,0,,
654700,兵团第六师五家渠市,2020-08-20,0,0,0,0,0,0
654500,阿拉尔,2020-08-20,0,0,0,0,0,0
654300,阿勒泰,2022-05-13,0,0,0,0,,
653200,和田,2022-05-13,0,0,0,0,,
652700,博尔塔拉蒙古自治州,2020-08-20,0,0,0,0,0,0
654200,塔城,2022-05-13,0,0,0,0,,
C202204181905062,博尔塔拉州,2022-05-13,0,0,0,0,,
C202204181905064,哈萨克自治州,2022-05-07,0,0,0,0,,
C202204181905067,克孜州,2022-05-13,0,0,0,0,,
652200,哈密,2022-05-13,0,0,0,0,,
654600,图木舒克,2020-08-20,0,0,0,0,0,0
654400,兵团第八师石河子市,2020-08-20,0,0,0,0,0,0
95288,兵团第七师,2020-08-20,0,0,0,0,0,0
650200,克拉玛依,2022-05-13,0,0,0,0,,
653000,克孜勒苏柯尔克孜自治州,2020-08-20,0,0,0,0,0,0
500000,重庆,2022-05-13,705,691,6,2,0,0
C2020062113241419,万州区,2022-05-13,118,114,4,0,,
500121,高新区,2022-05-13,51,51,0,0,,
C2020062113241418,境外输入,2022-05-13,45,45,0,0,,
C2020062113241410,江北区,2022-05-13,29,29,0,0,,
500135,云阳县,2022-05-13,27,27,0,0,,
C2020062113241421,长寿区,2022-05-13,24,24,0,0,,
C2020062113241411,綦江区,2022-05-13,23,23,0,0,,
C202006211324146,合川区,2022-05-13,23,23,0,0,,
C202006211324142,九龙坡区,2022-05-13,23,21,1,0,,
500136,奉节县,2022-05-13,22,22,0,0,,
500133,忠县,2022-05-13,21,21,0,0,,
C202006211324148,开州区,2022-05-13,21,20,1,0,,
C2020062113241417,渝北区,2022-05-13,20,20,0,0,,
C2020062113241420,渝中区,2022-05-13,20,20,0,0,,
500131,垫江县,2022-05-13,20,20,0,0,,
95788,两江新区,2022-05-13,18,18,0,0,,
500123,潼南区,2022-05-13,18,18,0,0,,
C202006211324144,南岸区,2022-05-13,17,16,0,1,,
500140,石柱县,2022-05-13,15,15,0,0,,
C202006211324149,大足区,2022-05-13,15,15,0,0,,
500138,巫溪县,2022-05-13,14,14,0,0,,
C2020062113241414,巴南区,2022-05-13,13,12,0,1,,
500137,巫山县,2022-05-13,11,11,0,0,,
500130,丰都县,2022-05-13,10,10,0,0,,
500124,铜梁区,2022-05-13,10,10,0,0,,
