CityCode,CityName,UpdateTime,totalConfirmed,totalHealed,totalDeath,incrConfirmed,incrHealed,incrDeath
441900,东莞,2022-03-29,344,127,1,1,,
440400,珠海,2022-03-29,142,115,1,0,,
440600,佛山,2022-03-29,101,101,0,0,,
442000,中山,2022-03-29,80,71,0,0,,
441300,惠州,2022-03-29,70,62,0,0,,
440500,汕头,2022-03-29,25,25,0,0,,
441200,肇庆,2022-03-29,24,18,1,3,,
440800,湛江,2022-03-29,23,23,0,0,,
440700,江门,2022-03-29,23,23,0,0,,
441400,梅州,2022-03-29,18,17,0,0,,
440900,茂名,2022-03-29,17,14,0,1,,
441700,阳江,2022-03-29,15,14,0,0,,
441800,清远,2022-03-29,12,12,0,0,,
440200,韶关,2022-03-29,11,9,1,0,,
445200,揭阳,2022-03-29,10,10,0,0,,
441500,汕尾,2022-03-29,8,6,0,0,,
445300,云浮,2022-03-29,7,0,0,0,,
441600,河源,2022-03-29,7,5,0,0,,
445100,潮州,2022-03-29,5,5,0,0,,
924400,未明确地区,2022-03-29,0,437,0,0,,
310000,上海,2022-03-29,5400,4898,7,107,28,0
C202006211504251,境外输入,2022-03-29,4502,4370,0,11,,
C202006211504253,浦东,2022-03-29,221,101,1,39,,
310112,闵行,2022-03-29,117,54,0,9,,
310100,外地来沪,2022-03-29,113,112,1,0,,
310104,徐汇,2022-03-29,78,46,1,6,,
310106,静安,2022-03-29,60,29,1,10,,
310114,嘉定,2022-03-29,54,21,2,2,,
310113,宝山,2022-03-29,53,27,1,8,,
310101,黄浦,2022-03-29,44,30,0,1,,
310107,普陀,2022-03-29,33,19,0,3,,
310117,松江,2022-03-29,27,21,0,4,,
310105,长宁,2022-03-29,24,14,0,7,,
310109,虹口,2022-03-29,18,10,0,4,,
310120,奉贤,2022-03-29,15,14,0,0,,
310110,杨浦,2022-03-29,13,10,0,0,,
310118,青浦,2022-03-29,11,8,0,2,,
310116,金山,2022-03-29,9,6,0,1,,
310130,崇明,2022-03-29,7,5,0,0,,
C202006300803441,境外来沪,2022-03-29,1,1,0,0,,
923100,未明确地区,2022-03-29,0,0,0,0,,
610000,陕西,2022-03-29,3221,3043,3,3,28,0
610100,西安,2022-03-29,2284,2185,3,0,,
C202006211334183,境外输入,2022-03-29,483,483,0,0,,
610300,宝鸡,2022-03-29,251,69,0,1,,
610700,汉中,2022-03-29,57,26,0,0,,
610400,咸阳,2022-03-29,35,31,0,0,,
610900,安康,2022-03-29,33,26,0,2,,
610200,铜川,2022-03-29,26,8,0,0,,
610600,延安,2022-03-29,21,21,0,0,,
610500,渭南,2022-03-29,18,18,0,0,,
611000,商洛,2022-03-29,7,7,0,0,,
610800,榆林,2022-03-29,3,3,0,0,,
C202006211334185,杨凌,2022-03-29,2,1,0,0,,
C202006211334184,韩城,2022-03-29,1,1,0,0,,
926100,未明确地区,2022-03-29,0,164,0,0,,
410000,河南,2022-03-29,2788,2685,22,3,4,0
410500,安阳,2022-03-29,522,522,0,0,,
410100,郑州,2022-03-29,492,483,5,1,,
411000,许昌,2022-03-29,405,404,1,0,,
411500,信阳,2022-03-29,278,275,2,0,,
C202006211219072,境外输入,2022-03-29,206,192,0,0,,
411300,南阳,2022-03-29,156,153,3,0,,
411700,驻马店,2022-03-29,143,143,0,0,,
411600,周口,2022-03-29,139,100,1,2,,
411400,商丘,2022-03-29,110,106,3,0,,
410400,平顶山,2022-03-29,59,58,1,0,,
410700,新乡,2022-03-29,57,54,3,0,,
410800,焦作,2022-03-29,46,31,1,0,,
410300,洛阳,2022-03-29,43,40,1,0,,
411100,漯河,2022-03-29,41,36,0,0,,
410200,开封,2022-03-29,37,33,0,0,,
410900,濮阳,2022-03-29,22,17,0,0,,
410600,鹤壁,2022-03-29,19,19,0,0,,
411200,三门峡,2022-03-29,8,7,1,0,,
C202006211219073,济源示范区,2022-03-29,5,5,0,0,,
924100,未明确地区,2022-03-29,0,7,0,0,,
350000,福建,2022-03-29,2756,1692,1,10,75,0
350500,泉州,2022-03-29,1085,72,0,7,,
C202006211119091,境外输入,2022-03-29,869,827,0,3,,
350300,莆田,2022-03-29,321,265,0,0,,
350200,厦门,2022-03-29,299,277,0,0,,
350100,福州,2022-03-29,74,71,1,0,,
350600,漳州,2022-03-29,39,23,0,0,,
350900,宁德,2022-03-29,27,26,0,0,,
350700,南平,2022-03-29,21,20,0,0,,
350400,三明,2022-03-29,15,14,0,0,,
350800,龙岩,2022-03-29,6,6,0,0,,
923500,未明确地区,2022-03-29,0,91,0,0,,
330000,浙江,2022-03-29,2668,2067,1,10,0,0
C202006211209102,境外输入,2022-03-29,578,306,0,0,,
330300,温州,2022-03-29,507,503,1,0,,
330600,绍兴,2022-03-29,431,429,0,0,,
330100,杭州,2022-03-29,386,215,0,1,,
330200,宁波,2022-03-29,272,269,0,1,,
331000,台州,2022-03-29,148,147,0,0,,
330800,衢州,2022-03-29,109,22,0,0,,
330400,嘉兴,2022-03-29,95,46,0,3,,
330700,金华,2022-03-29,58,57,0,0,,
9587765,省十里丰监狱,2022-03-29,36,36,0,0,,
330500,湖州,2022-03-29,19,10,0,4,,
331100,丽水,2022-03-29,17,17,0,0,,
330900,舟山,2022-03-29,12,10,0,1,,
923300,未明确地区,2022-03-29,0,0,0,0,,
370000,山东,2022-03-29,2569,1910,7,13,43,0
370200,青岛,2022-03-29,965,633,1,0,,
C202006211209103,境外输入,2022-03-29,422,386,0,1,,
370800,济宁,2022-03-29,260,260,0,0,,
371600,滨州,2022-03-29,217,16,0,1,,
371400,德州,2022-03-29,109,35,2,0,,
371000,威海,2022-03-29,101,37,1,0,,
370600,烟台,2022-03-29,82,58,0,0,,
370300,淄博,2022-03-29,77,29,1,0,,
371300,临沂,2022-03-29,66,49,0,0,,
370100,济南,2022-03-29,53,50,0,0,,
370700,潍坊,2022-03-29,52,44,0,0,,
370900,泰安,2022-03-29,42,33,2,3,,
371500,聊城,2022-03-29,38,38,0,0,,
371100,日照,2022-03-29,35,30,0,0,,
370400,枣庄,2022-03-29,32,24,0,8,,
371700,菏泽,2022-03-29,18,18,0,0,,
923700,未明确地区,2022-03-29,0,170,0,0,,
230000,黑龙江,2022-03-29,2368,2118,13,5,8,0
230100,哈尔滨,2022-03-29,810,582,4,4,,
231200,绥化,2022-03-29,538,533,4,0,,
C202006211504252,境外输入,2022-03-29,427,420,0,0,,
231100,黑河,2022-03-29,296,296,0,0,,
231000,牡丹江,2022-03-29,73,71,0,0,,
230500,双鸭山,2022-03-29,52,49,3,0,,
230300,鸡西,2022-03-29,52,52,0,0,,
230200,齐齐哈尔,2022-03-29,45,44,1,0,,
230600,大庆,2022-03-29,31,28,1,1,,
230900,七台河,2022-03-29,18,17,0,0,,
230800,佳木斯,2022-03-29,15,15,0,0,,
230400,鹤岗,2022-03-29,5,5,0,0,,
232700,大兴安岭,2022-03-29,3,3,0,0,,
922300,未明确地区,2022-03-29,2,2,0,0,,
230700,伊春,2022-03-29,1,1,0,0,,
530000,云南,2022-03-29,2060,1998,2,2,3,0
C202006211334191,境外输入,2022-03-29,1456,1448,0,2,,
C202006211334182,德宏州,2022-03-29,375,302,0,0,,
530100,昆明,2022-03-29,66,58,0,0,,
532500,红河,2022-03-29,34,9,0,0,,
C202006211334186,昭通市,2022-03-29,25,25,0,0,,
C202006211334189,西双版纳州,2022-03-29,20,14,1,0,,
530400,玉溪,2022-03-29,14,13,1,0,,
530900,临沧,2022-03-29,13,1,0,0,,
532900,大理,2022-03-29,13,13,0,0,,
530300,曲靖,2022-03-29,13,13,0,0,,
C202006211334188,保山市,2022-03-29,11,9,0,0,,
C202006211334187,丽江市,2022-03-29,7,7,0,0,,
532600,文山州,2022-03-29,5,5,0,0,,
530800,普洱,2022-03-29,4,4,0,0,,
C202006211334181,楚雄州,2022-03-29,4,4,0,0,,
C202109150726041,未明确地区,2022-03-29,0,73,0,0,,
320000,江苏,2022-03-29,2005,1948,0,3,15,0
321000,扬州,2022-03-29,593,593,0,0,,
320100,南京,2022-03-29,336,331,0,0,,
C202006211204151,境外输入,2022-03-29,220,209,0,0,,
320500,苏州,2022-03-29,208,205,0,1,,
320700,连云港,2022-03-29,193,167,0,0,,
320400,常州,2022-03-29,84,54,0,1,,
320300,徐州,2022-03-29,81,79,0,0,,
320800,淮安,2022-03-29,78,78,0,0,,
320200,无锡,2022-03-29,59,55,0,0,,
321200,泰州,2022-03-29,44,37,0,1,,
320600,南通,2022-03-29,41,40,0,0,,
320900,盐城,2022-03-29,36,27,0,0,,
321300,宿迁,2022-03-29,19,16,0,0,,
321100,镇江,2022-03-29,13,12,0,0,,
923200,未明确地区,2022-03-29,0,45,0,0,,
130000,河北,2022-03-29,1941,1602,7,6,23,0
130100,石家庄,2022-03-29,977,976,1,0,,
131000,廊坊,2022-03-29,307,39,0,5,,
130900,沧州,2022-03-29,138,46,3,0,,
130500,邢台,2022-03-29,136,130,1,0,,
130200,唐山,2022-03-29,88,57,1,0,,
C202111210855531,辛集市,2022-03-29,71,71,0,0,,
130600,保定,2022-03-29,49,38,0,1,,
130700,张家口,2022-03-29,43,43,0,0,,
130400,邯郸,2022-03-29,40,33,0,0,,
C202006210929051,境外输入,2022-03-29,37,37,0,0,,
C202201241130351,雄安新区,2022-03-29,18,18,0,0,,
130300,秦皇岛,2022-03-29,14,9,1,0,,
131100,衡水,2022-03-29,13,13,0,0,,
130800,承德,2022-03-29,7,7,0,0,,
C202201241137371,定州,2022-03-29,3,2,0,0,,
921300,未明确地区,2022-03-29,0,83,0,0,,
120000,天津,2022-03-29,1780,1441,3,7,68,0
C202006211229062,境外输入,2022-03-29,608,602,0,0,,
C202006211229061,津南区,2022-03-29,364,344,0,0,,
C2020062112290710,西青区,2022-03-29,197,18,0,3,,
C202006211229078,武清区,2022-03-29,151,2,0,0,,
C202006211229063,河北区,2022-03-29,94,56,0,2,,
120116,滨海新区,2022-03-29,86,22,0,0,,
C202006211229079,宝坻区,2022-03-29,66,58,2,0,,
C202006211229072,红桥区,2022-03-29,36,7,0,0,,
C202006211229071,南开区,2022-03-29,35,7,0,0,,
C202006211229077,河东区,2022-03-29,33,18,1,1,,
C2020062112290713,东丽区,2022-03-29,31,5,0,1,,
C202006211229075,河西区,2022-03-29,28,10,0,0,,
C202006211229064,北辰区,2022-03-29,23,7,0,0,,
C202203240915021,静海区,2022-03-29,10,0,0,0,,
120100,外地来津,2022-03-29,6,6,0,0,,
C202006211229076,和平区,2022-03-29,6,6,0,0,,
120221,宁河区,2022-03-29,6,4,0,0,,
C202201111755591,待确认,2022-03-29,0,269,0,0,,
110000,北京,2022-03-29,1762,1649,9,3,16,0
C202006210854051,境外输入,2022-03-29,670,522,0,3,,
110106,丰台,2022-03-29,350,237,0,0,,
110115,大兴,2022-03-29,148,111,0,0,,
110105,朝阳,2022-03-29,133,9,0,0,,
110108,海淀,2022-03-29,108,26,0,0,,
110114,昌平,2022-03-29,70,50,0,0,,
110102,西城,2022-03-29,69,6,0,0,,
110113,顺义,2022-03-29,48,45,0,0,,
110101,东城,2022-03-29,42,6,0,0,,
110111,房山,2022-03-29,31,12,0,0,,
110112,通州,2022-03-29,25,3,9,0,,
110100,外地来京,2022-03-29,25,2,0,0,,
110107,石景山,2022-03-29,15,12,0,0,,
110116,怀柔,2022-03-29,8,4,0,0,,
110228,密云,2022-03-29,7,0,0,0,,
110109,门头沟,2022-03-29,6,4,0,0,,
C202202221602001,涉奥闭环人员,2022-03-29,4,0,0,0,,
921100,未明确地区,2022-03-29,2,600,0,0,,
110229,延庆,2022-03-29,1,0,0,0,,
510000,四川,2022-03-29,1687,1586,3,27,18,0
C2020062113241412,境外输入,2022-03-29,1058,804,0,27,,
510100,成都,2022-03-29,227,188,3,0,,
C2020062113241416,甘孜,2022-03-29,78,78,0,0,,
511700,达州,2022-03-29,42,42,0,0,,
511300,南充,2022-03-29,39,39,0,0,,
511600,广安,2022-03-29,31,30,0,0,,
510500,泸州,2022-03-29,25,25,0,0,,
511900,巴中,2022-03-29,24,24,0,0,,
510700,绵阳,2022-03-29,23,23,0,0,,
511000,内江,2022-03-29,22,22,0,0,,
510600,德阳,2022-03-29,18,18,0,0,,
510900,遂宁,2022-03-29,17,17,0,0,,
510400,攀枝花,2022-03-29,16,16,0,0,,
513400,凉山,2022-03-29,13,13,0,0,,
511500,宜宾,2022-03-29,13,13,0,0,,
510300,自贡,2022-03-29,10,10,0,0,,
511400,眉山,2022-03-29,9,8,0,0,,
511800,雅安,2022-03-29,8,8,0,0,,
510800,广元,2022-03-29,6,6,0,0,,
512000,资阳,2022-03-29,4,4,0,0,,
511100,乐山,2022-03-29,3,3,0,0,,
C202006211324145,阿坝,2022-03-29,1,1,0,0,,
925100,未明确地区,2022-03-29,0,194,0,0,,
150000,内蒙古,2022-03-29,1681,1670,1,0,1,0
150700,呼伦贝尔,2022-03-29,611,611,0,0,,
150100,呼和浩特,2022-03-29,446,442,0,0,,
C202006211449312,境外输入,2022-03-29,336,336,0,0,,
152900,阿拉善盟,2022-03-29,167,167,0,0,,
150200,包头,2022-03-29,36,36,0,0,,
C202006211449315,锡林郭勒,2022-03-29,29,29,0,0,,
150600,鄂尔多斯,2022-03-29,15,15,0,0,,
150500,通辽,2022-03-29,15,9,0,0,,
150800,巴彦淖尔,2022-03-29,11,10,1,0,,
150400,赤峰,2022-03-29,9,9,0,0,,
150900,乌兰察布,2022-03-29,3,3,0,0,,
150300,乌海,2022-03-29,2,2,0,0,,
152200,兴安盟,2022-03-29,1,1,0,0,,
210000,辽宁,2022-03-29,1566,1082,2,10,17,0
210200,大连,2022-03-29,619,480,0,0,,
211400,葫芦岛,2022-03-29,226,207,1,3,,
210100,沈阳,2022-03-29,215,81,0,5,,
C202006211449301,境外输入,2022-03-29,207,194,0,0,,
210800,营口,2022-03-29,203,11,0,1,,
210700,锦州,2022-03-29,15,12,0,0,,
211100,盘锦,2022-03-29,14,11,0,0,,
211200,铁岭,2022-03-29,14,8,0,0,,
211000,辽阳,2022-03-29,12,3,0,0,,
210600,丹东,2022-03-29,11,11,0,0,,
210900,阜新,2022-03-29,9,8,0,0,,
210300,鞍山,2022-03-29,9,4,0,1,,
C202006211449313,朝阳市,2022-03-29,7,5,1,0,,
210500,本溪,2022-03-29,4,3,0,0,,
210400,抚顺,2022-03-29,1,1,0,0,,
922100,未明确地区,2022-03-29,0,43,0,0,,
450000,广西,2022-03-29,1462,1274,2,15,29,0
C202006211229073,境外输入,2022-03-29,835,697,0,15,,
451000,百色,2022-03-29,279,276,0,0,,
450600,防城港,2022-03-29,90,68,0,0,,
450100,南宁,2022-03-29,60,57,0,0,,
450500,北海,2022-03-29,44,43,1,0,,
450300,桂林,2022-03-29,34,33,0,0,,
451200,河池,2022-03-29,28,27,1,0,,
450700,钦州,2022-03-29,27,8,0,0,,
450200,柳州,2022-03-29,24,24,0,0,,
450900,玉林,2022-03-29,11,11,0,0,,
451300,来宾,2022-03-29,11,11,0,0,,
450800,贵港,2022-03-29,8,8,0,0,,
450400,梧州,2022-03-29,5,5,0,0,,
451100,贺州,2022-03-29,4,4,0,0,,
451400,崇左,2022-03-29,2,2,0,0,,
924500,未明确地区,2022-03-29,0,0,0,0,,
430000,湖南,2022-03-29,1320,1260,4,4,8,0
430100,长沙,2022-03-29,266,245,2,3,,
430600,岳阳,2022-03-29,158,155,1,0,,
C202006211224111,境外输入,2022-03-29,132,124,0,0,,
430200,株洲,2022-03-29,110,110,0,0,,
430500,邵阳,2022-03-29,109,102,1,0,,
430700,常德,2022-03-29,82,82,0,0,,
431300,娄底,2022-03-29,77,76,0,1,,
430800,张家界,2022-03-29,77,77,0,0,,
431200,怀化,2022-03-29,64,40,0,0,,
430900,益阳,2022-03-29,64,63,0,0,,
430400,衡阳,2022-03-29,48,48,0,0,,
431100,永州,2022-03-29,45,44,0,0,,
431000,郴州,2022-03-29,39,39,0,0,,
430300,湘潭,2022-03-29,39,39,0,0,,
433100,湘西自治州,2022-03-29,10,10,0,0,,
924300,未明确地区,2022-03-29,0,6,0,0,,
340000,安徽,2022-03-29,1035,1006,6,4,0,0
340100,合肥,2022-03-29,177,175,1,0,,
340300,蚌埠,2022-03-29,160,155,5,0,,
341200,阜阳,2022-03-29,156,156,0,0,,
341600,亳州,2022-03-29,108,108,0,0,,
340800,安庆,2022-03-29,83,83,0,0,,
341500,六安,2022-03-29,77,77,0,0,,
341300,宿州,2022-03-29,42,42,0,0,,
340500,马鞍山,2022-03-29,41,39,0,0,,
340200,芜湖,2022-03-29,39,34,0,0,,
340700,铜陵,2022-03-29,33,30,0,0,,
340400,淮南,2022-03-29,31,27,0,3,,
340600,淮北,2022-03-29,27,27,0,0,,
341700,池州,2022-03-29,17,17,0,0,,
C202006211209101,境外输入,2022-03-29,15,8,0,0,,
341100,滁州,2022-03-29,13,13,0,0,,
341000,黄山,2022-03-29,9,9,0,0,,
341800,宣城,2022-03-29,7,6,0,1,,
360000,江西,2022-03-29,1034,981,1,1,5,0
360100,南昌,2022-03-29,301,252,0,1,,
361100,上饶,2022-03-29,144,144,0,0,,
360500,新余,2022-03-29,129,129,0,0,,
360400,九江,2022-03-29,121,118,0,0,,
360900,宜春,2022-03-29,106,106,0,0,,
360700,赣州,2022-03-29,75,74,1,0,,
361000,抚州,2022-03-29,72,72,0,0,,
360300,萍乡,2022-03-29,33,33,0,0,,
360800,吉安,2022-03-29,22,22,0,0,,
360600,鹰潭,2022-03-29,18,18,0,0,,
C202006211209104,境外输入,2022-03-29,6,6,0,0,,
360200,景德镇,2022-03-29,6,6,0,0,,
953324,赣江新区,2022-03-29,1,1,0,0,,
650000,新疆,2022-03-29,996,993,3,0,0,0
650100,乌鲁木齐,2022-03-29,845,845,0,0,,
653100,喀什,2022-03-29,80,80,0,0,,
654000,伊犁州,2022-03-29,31,31,0,0,,
95908,兵团第四师,2022-03-29,13,12,1,0,,
652300,昌吉州,2022-03-29,5,5,0,0,,
C202006211404164,第八师石河子,2022-03-29,4,3,1,0,,
926500,兵团第九师,2022-03-29,4,3,1,0,,
652100,吐鲁番,2022-03-29,3,3,0,0,,
95999,兵团第十二师,2022-03-29,3,3,0,0,,
652800,巴州,2022-03-29,3,3,0,0,,
C202006211404163,六师五家渠,2022-03-29,2,2,0,0,,
652900,阿克苏,2022-03-29,1,1,0,0,,
C202006211404162,第七师,2022-03-29,1,1,0,0,,
953455,未明确地区,2022-03-29,1,1,0,0,,
500000,重庆,2022-03-29,689,662,6,1,5,0
C2020062113241419,万州区,2022-03-29,118,114,4,0,,
500121,高新区,2022-03-29,51,39,0,0,,
C2020062113241418,境外输入,2022-03-29,44,44,0,0,,
C2020062113241410,江北区,2022-03-29,28,28,0,0,,
500135,云阳县,2022-03-29,26,25,0,1,,
C2020062113241421,长寿区,2022-03-29,24,24,0,0,,
C2020062113241411,綦江区,2022-03-29,23,23,0,0,,
C202006211324146,合川区,2022-03-29,23,23,0,0,,
500136,奉节县,2022-03-29,22,22,0,0,,
C202006211324142,九龙坡区,2022-03-29,22,21,1,0,,
500133,忠县,2022-03-29,21,21,0,0,,
C202006211324148,开州区,2022-03-29,21,20,1,0,,
C2020062113241417,渝北区,2022-03-29,20,18,0,0,,
C2020062113241420,渝中区,2022-03-29,20,20,0,0,,
500131,垫江县,2022-03-29,20,20,0,0,,
95788,两江新区,2022-03-29,18,18,0,0,,
500123,潼南区,2022-03-29,18,18,0,0,,
500140,石柱县,2022-03-29,15,15,0,0,,
C202006211324144,南岸区,2022-03-29,15,15,0,0,,
500138,巫溪县,2022-03-29,14,14,0,0,,
C202006211324149,大足区,2022-03-29,14,14,0,0,,
C2020062113241414,巴南区,2022-03-29,12,8,0,0,,
500130,丰都县,2022-03-29,10,10,0,0,,
500124,铜梁区,2022-03-29,10,10,0,0,,
500137,巫山县,2022-03-29,10,10,0,0,,
C202006211324147,沙坪坝区,2022-03-29,10,10,0,0,,
500127,璧山区,2022-03-29,9,9,0,0,,
500126,荣昌区,2022-03-29,9,9,0,0,,
C202006211324141,永川区,2022-03-29,9,7,0,0,,
C2020062113241413,江津区,2022-03-29,7,7,0,0,,
500104,大渡口区,2022-03-29,7,7,0,0,,
C202006211324143,涪陵区,2022-03-29,5,5,0,0,,
500128,梁平区,2022-03-29,4,4,0,0,,
C2020062113241422,黔江区,2022-03-29,2,2,0,0,,
500129,城口县,2022-03-29,2,2,0,0,,
500143,彭水县,2022-03-29,2,2,0,0,,
500132,武隆区,2022-03-29,1,1,0,0,,
500120,万盛经开区,2022-03-29,1,1,0,0,,
500142,酉阳县,2022-03-29,1,1,0,0,,
500141,秀山县,2022-03-29,1,1,0,0,,
620000,甘肃,2022-03-29,681,537,2,0,12,0
620100,兰州,2022-03-29,358,224,2,0,,
C202006211349161,境外输入,2022-03-29,184,182,0,0,,
620500,天水,2022-03-29,52,51,0,0,,
620400,白银,2022-03-29,23,17,0,0,,
620700,张掖,2022-03-29,17,17,0,0,,
621100,定西,2022-03-29,9,9,0,0,,
620800,平凉,2022-03-29,9,9,0,0,,
C202006211349162,甘南州,2022-03-29,8,8,0,0,,
621200,陇南,2022-03-29,7,6,0,0,,
620200,嘉峪关,2022-03-29,5,5,0,0,,
622900,临夏,2022-03-29,3,3,0,0,,
621000,庆阳,2022-03-29,3,3,0,0,,
620900,酒泉,2022-03-29,1,1,0,0,,
620300,金昌,2022-03-29,1,1,0,0,,
926200,未明确地区,2022-03-29,1,1,0,0,,
140000,山西,2022-03-29,306,294,0,3,0,0
C202006211424031,境外输入,2022-03-29,135,127,0,0,,
140700,晋中,2022-03-29,56,55,0,0,,
140100,太原,2022-03-29,26,26,0,0,,
140800,运城,2022-03-29,25,25,0,0,,
140200,大同,2022-03-29,14,14,0,0,,
140900,忻州,2022-03-29,11,8,0,3,,
140500,晋城,2022-03-29,11,11,0,0,,
140400,长治,2022-03-29,8,8,0,0,,
140600,朔州,2022-03-29,8,8,0,0,,
141100,吕梁,2022-03-29,6,6,0,0,,
140300,阳泉,2022-03-29,4,4,0,0,,
141000,临汾,2022-03-29,2,2,0,0,,
460000,海南,2022-03-29,193,187,6,0,0,0
460200,三亚,2022-03-29,58,57,1,0,,
460100,海口,2022-03-29,41,41,0,0,,
C202006211229074,境外输入,2022-03-29,19,19,0,0,,
463200,儋州,2022-03-29,15,14,1,0,,
463400,万宁,2022-03-29,13,13,0,0,,
463800,澄迈县,2022-03-29,9,8,1,0,,
C2020062112290712,昌江县,2022-03-29,7,7,0,0,,
463100,琼海,2022-03-29,6,5,1,0,,
463900,临高县,2022-03-29,6,6,0,0,,
C202006211229065,陵水县,2022-03-29,4,4,0,0,,
463300,文昌,2022-03-29,3,3,0,0,,
463500,东方,2022-03-29,3,2,1,0,,
463600,定安县,2022-03-29,3,2,1,0,,
C2020062112290711,保亭,2022-03-29,3,3,0,0,,
464200,乐东,2022-03-29,2,2,0,0,,
464500,琼中县,2022-03-29,1,1,0,0,,
520000,贵州,2022-03-29,173,169,2,1,3,0
520300,遵义,2022-03-29,53,52,0,0,,
520100,贵阳,2022-03-29,37,35,1,1,,
520500,毕节,2022-03-29,23,23,0,0,,
522700,黔南州,2022-03-29,17,17,0,0,,
520600,铜仁,2022-03-29,12,12,0,0,,
522600,黔东南州,2022-03-29,11,11,0,0,,
520200,六盘水,2022-03-29,10,9,1,0,,
520400,安顺,2022-03-29,5,5,0,0,,
522300,黔西南州,2022-03-29,4,4,0,0,,
C2020062113241415,境外输入,2022-03-29,1,1,0,0,,
925200,未明确地区,2022-03-29,0,0,0,0,,
640000,宁夏,2022-03-29,122,122,0,0,0,0
640100,银川,2022-03-29,68,68,0,0,,
640300,吴忠,2022-03-29,39,39,0,0,,
640400,固原,2022-03-29,5,5,0,0,,
640500,中卫,2022-03-29,4,4,0,0,,
C202006211404161,境外输入,2022-03-29,4,4,0,0,,
640200,石嘴山,2022-03-29,1,1,0,0,,
C202006211404165,宁东管委会,2022-03-29,1,1,0,0,,
926400,未明确地区,2022-03-29,0,0,0,0,,
820000,澳门,2022-03-29,82,81,0,0,1,0
C202006211529121,未明确地区,2022-03-29,82,81,0,0,,
630000,青海,2022-03-29,32,31,0,0,0,0
630100,西宁,2022-03-29,28,27,0,0,,
632200,海北州,2022-03-29,3,3,0,0,,
632100,海东,2022-03-29,1,1,0,0,,
540000,西藏,2022-03-29,1,1,0,0,0,0
540100,拉萨,2022-03-29,1,1,0,0,,
